annotation_lbl,num_distinct_lbls,num_total_lbls,range
Lass_mag_1961_268246.txt-9-15_lass_fic_1849_583.txt-2574-50,1,1,0
Lass_mag_1961_268246.txt-9-15_lass_fic_1854_9826.txt-1896-19,1,1,0
Lass_mag_1961_268246.txt-9-15_lass_fic_1981_10675.txt-2101-6,1,1,0
Lass_mag_1961_268246.txt-9-15_lassi_news_2006_623988.txt-62-17,1,1,0
Lass_mag_1987_494263.txt-44-14_lass_fic_1838_7086.txt-2825-11,1,1,0
Lass_mag_1987_494263.txt-44-14_lass_fic_2004_32497.txt-94-6,1,1,0
Lass_mag_1987_494263.txt-44-14_lasses_fic_2003_29566.txt-57-25,1,1,0
Lass_news_1976_732547.txt-14-10_Lass_mag_1961_268246.txt-9-15,1,1,0
Lass_news_1976_732547.txt-14-10_lass_fic_1993_1040075.txt-3226-4,1,1,0
Lass_news_1976_732547.txt-14-10_lass_mag_1995_415117.txt-3-23,1,1,0
Lass_news_2001_661933.txt-35-0_lass_fic_1818_8861.txt-495-8,1,1,0
Lass_news_2001_661933.txt-35-0_lass_fic_1849_583.txt-2574-50,1,1,0
Lass_news_2001_661933.txt-35-0_lassi_fic_1998_43328.txt-581-6,1,1,0
Lass_news_2001_661933.txt-36-0_lass_news_1985_668689.txt-13-13,1,1,0
Lasses_fic_1860_8725.txt-8-2_lass_fic_1999_44468.txt-90-4,1,1,0
MAXIM_fic_1964_24514.txt-2034-11_maxim_fic_1838_7359.txt-3306-8,1,1,0
MAXIM_fic_1964_24514.txt-2034-11_maxims_fic_1860_2807.txt-342-10,1,1,0
MaxIm_mag_2004_413046.txt-47-7_maxim_mag_1994_425913.txt-107-45,1,1,0
MaxIm_mag_2004_413046.txt-47-7_maxims_mag_1969_490688.txt-63-10,1,1,0
Maxim_fic_1962_14205.txt-2861-7_Maxim_fic_1963_16356.txt-79-8,1,1,0
Maxim_fic_1962_14205.txt-2861-7_maxim_mag_1849_525201.txt-349-29,1,1,0
Maxim_fic_1963_16356.txt-79-8_maxims_nf_1964_774160.txt-452-13,1,1,0
Maxim_fic_1969_10521.txt-571-8_maxim_nf_1837_772749.txt-855-6,1,1,0
Maxim_fic_1969_10521.txt-571-8_maxims_fic_1860_2807.txt-342-10,1,1,0
Maxim_fic_1982_780034.txt-1897-16_maxim_mag_1849_525201.txt-349-29,1,1,0
Maxim_fic_1984_780053.txt-4420-0_maxims_fic_1988_782036.txt-765-8,1,1,0
Maxim_fic_1984_780053.txt-4420-0_maxims_nf_1964_774160.txt-452-13,1,1,0
Maxim_fic_1984_780053.txt-4438-0_Maxim_mag_1989_328866.txt-11-14,1,1,0
Maxim_fic_1984_780053.txt-4438-0_maxim_nf_1843_747650.txt-1240-21,1,1,0
Maxim_fic_1984_780053.txt-4438-0_maxims_fic_1858_1282.txt-245-20,1,1,0
Maxim_fic_1988_10771.txt-7044-4_maxim_fic_1835_7133.txt-1935-29,1,1,0
Maxim_fic_1988_10771.txt-7044-4_maxim_nf_1859_747415.txt-1257-60,1,1,0
Maxim_fic_1998_43273.txt-149-7_maxim_mag_1849_525201.txt-349-29,1,1,0
Maxim_fic_1998_43273.txt-149-7_maxim_mag_1852_566154.txt-16-15,1,1,0
Maxim_fic_1998_43273.txt-149-7_maxims_fic_1815_8679.txt-336-13,1,1,0
Maxim_fic_1998_43273.txt-149-7_maxims_nf_1858_753804.txt-772-16,1,1,0
Maxim_fic_2001_14550.txt-786-100_Maxim_mag_1980_480183.txt-130-6,1,1,0
Maxim_fic_2001_45565.txt-725-6_maxim_fic_1835_7133.txt-1935-29,1,1,0
Maxim_fic_2001_45565.txt-725-6_maxims_fic_1988_782036.txt-765-8,1,1,0
Maxim_fic_2001_45565.txt-734-5_maxim_mag_1982_326606.txt-3-8,1,1,0
Maxim_fic_2001_45565.txt-734-5_maxim_mag_1999_392561.txt-157-23,1,1,0
Maxim_fic_2001_45565.txt-734-5_maxim_nf_1974_773766.txt-701-28,1,1,0
Maxim_fic_2007_33912.txt-1-0_maxims_nf_1837_772749.txt-870-3,1,1,0
Maxim_fic_2007_33912.txt-10-4_maxims_nf_1837_772749.txt-870-3,1,1,0
Maxim_fic_2008_36110.txt-8-26_Maxim_fic_2001_45565.txt-734-5,1,1,0
Maxim_fic_2008_36110.txt-8-26_maxim_news_1961_721978.txt-58-8,1,1,0
Maxim_mag_1960_311388.txt-12-27_maxim_fic_1836_7350.txt-1634-36,1,1,0
Maxim_mag_1960_311388.txt-12-27_maxims_nf_1841_747644.txt-1130-35,1,1,0
Maxim_mag_1975_286460.txt-2-13_Maxim_fic_1982_780034.txt-1897-16,1,1,0
Maxim_mag_1975_286460.txt-2-13_maxims_nf_1837_772749.txt-870-3,1,1,0
Maxim_mag_1980_480183.txt-130-6_maxim_fic_1835_7133.txt-1935-29,1,1,0
Maxim_mag_1983_298923.txt-2-15_maxim_nf_1824_747685.txt-3087-24,1,1,0
Maxim_mag_1983_298923.txt-2-15_maxim_nf_1960_774212.txt-1301-11,1,1,0
Maxim_mag_1989_328866.txt-11-14_maxim_nf_1837_772749.txt-855-6,1,1,0
Maxim_mag_1993_425233.txt-135-7_maxim_mag_1985_331153.txt-6-1,1,1,0
Maxim_mag_1993_425233.txt-137-15_Maxim_fic_1982_780034.txt-1897-16,1,1,0
Maxim_mag_1993_425233.txt-137-15_maxim_fic_1835_7133.txt-1935-29,1,1,0
Maxim_mag_1998_401996.txt-21-12_MaxIm_mag_2004_413046.txt-47-7,1,1,0
Maxim_mag_1998_401996.txt-21-12_maxim_fic_1827_9759.txt-295-13,1,1,0
Maxim_mag_1998_401996.txt-21-12_maxim_fic_1835_7014.txt-782-8,1,1,0
Maxim_mag_1998_401996.txt-21-12_maxim_fic_1844_3928.txt-816-3,1,1,0
Maxim_mag_2000_368396.txt-14-7_Maxim_fic_2008_36110.txt-8-26,1,1,0
Maxim_mag_2000_368396.txt-14-7_maxim_nf_1845_747928.txt-793-6,1,1,0
Maxim_mag_2005_427890.txt-12-16_Maxim_fic_1982_780034.txt-1897-16,1,1,0
Maxim_mag_2005_427890.txt-12-16_Maxim_news_1970_728376.txt-16-54,1,1,0
Maxim_mag_2005_427890.txt-12-16_maxim_fic_1835_7133.txt-1935-29,1,1,0
Maxim_mag_2006_380363.txt-4-12_maxim_fic_1835_7133.txt-1935-29,1,1,0
Maxim_mag_2006_380363.txt-4-12_maxim_fic_1838_7359.txt-3306-8,1,1,0
Maxim_mag_2006_380363.txt-4-12_maxims_nf_1854_750818.txt-1415-4,1,1,0
Maxim_mag_2007_388357.txt-26-21_maxim_fic_1838_7359.txt-3306-8,1,1,0
Maxim_mag_2007_388357.txt-26-21_maxim_mag_1853_590163.txt-235-8,1,1,0
Maxim_mag_2007_388357.txt-26-21_maxims_nf_1964_774160.txt-452-13,1,1,0
Maxim_news_1970_728376.txt-16-54_maxim_nf_1852_748165.txt-3024-18,1,1,0
Maxim_news_1970_728376.txt-16-54_maxims_mag_1834_564662.txt-160-8,1,1,0
Maxim_news_1988_670728.txt-8-26_maxim_mag_1982_492257.txt-124-12,1,1,0
Maxim_news_1988_670728.txt-8-26_maxims_nf_1841_747644.txt-1130-35,1,1,0
Maxim_news_1998_611613.txt-44-8_maxim_fic_1827_7269.txt-2252-64,1,1,0
Maxim_news_1998_611613.txt-44-8_maxim_mag_1849_525201.txt-349-29,1,1,0
Maxim_news_1998_611613.txt-44-8_maxim_mag_1972_479379.txt-94-25,1,1,0
Maxim_nf_1965_774205.txt-1654-7_maxim_fic_1860_9168.txt-360-3,1,1,0
Maxim_nf_1994_773479.txt-114-34_maxim_nf_1837_772749.txt-855-6,1,1,0
Multitudes_mag_1844_565335.txt-20-0_multitude_mag_1847_524597.txt-9-15,1,1,0
Multitudes_mag_1844_565335.txt-20-0_multitude_mag_1970_494684.txt-99-14,1,1,0
Multitudes_mag_1845_565455.txt-450-0_multitude_mag_1975_491479.txt-203-15,1,1,0
Multitudes_mag_1845_565455.txt-450-0_multitude_mag_2006_384528.txt-194-24,1,1,0
Multitudes_mag_1845_565455.txt-450-0_multitude_nf_1842_747853.txt-636-5,1,1,0
Multitudes_mag_1845_565455.txt-450-0_multitudes_mag_1989_328181.txt-2-36,1,1,0
Multitudes_nf_1815_747659.txt-266-0_multitude_fic_1835_7172.txt-7443-3,1,1,0
Multitudes_nf_1815_747659.txt-266-0_multitude_fic_1970_14238.txt-2275-8,1,1,0
Ounce_nf_1850_747863.txt-2462-4_ounce_nf_1833_747505.txt-2334-62,1,1,0
Ounce_nf_1850_747863.txt-2462-4_ounces_news_1996_658424.txt-67-50,1,1,0
Ounce_nf_1850_747863.txt-2462-4_ounces_news_2005_623926.txt-191-27,1,1,0
PROPS_mag_1999_407567.txt-249-3_props_fic_1972_23885.txt-275-0,1,1,0
PROPS_mag_1999_407567.txt-249-3_props_mag_1970_251882.txt-11-14,1,1,0
PROPS_mag_2003_414419.txt-34-0_prop_mag_1845_587497.txt-301-16,1,1,0
PROPS_mag_2003_414419.txt-34-0_props_news_1961_721889.txt-53-4,1,1,0
PROPS_mag_2003_414436.txt-5-0_prop_fic_1992_53585.txt-1005-19,1,1,0
PROPS_mag_2003_414436.txt-5-0_props_mag_1992_423112.txt-49-15,1,1,0
PROPS_mag_2003_414436.txt-5-0_props_news_2000_627632.txt-352-3,1,1,0
PROPS_mag_2003_416114.txt-82-0_prop_fic_1821_8837.txt-339-72,1,1,0
PROPS_mag_2003_416114.txt-82-0_prop_fic_1992_53585.txt-1005-19,1,1,0
PROPS_mag_2003_416114.txt-82-0_prop_mag_1976_431910.txt-23-21,1,1,0
PROPS_mag_2003_416114.txt-82-0_prop_mag_1995_414330.txt-68-28,1,1,0
PROPS_mag_2003_416114.txt-82-0_prop_mag_2001_415828.txt-39-5,1,1,0
PROPS_mag_2003_416114.txt-82-0_props_fic_1854_9230.txt-3826-23,1,1,0
PROPS_mag_2003_416114.txt-82-0_props_fic_1966_12053.txt-74-2,1,1,0
PROPS_mag_2003_416114.txt-82-0_props_fic_1969_10510.txt-1191-26,1,1,0
PROPS_mag_2003_416114.txt-82-0_props_fic_1972_23885.txt-275-0,1,1,0
PROPS_mag_2003_416114.txt-82-0_props_fic_2001_12941.txt-1528-13,1,1,0
PROPS_mag_2003_416114.txt-82-0_props_mag_1829_553981.txt-244-18,1,1,0
PROPS_mag_2003_416114.txt-82-0_props_mag_1846_565511.txt-313-15,1,1,0
PROPS_mag_2003_416114.txt-82-0_props_news_1961_721889.txt-53-4,1,1,0
PROPS_mag_2003_416114.txt-82-0_props_news_1983_671194.txt-58-13,1,1,0
PROPS_mag_2003_416114.txt-82-0_props_nf_1834_747938.txt-958-29,1,1,0
PROPS_mag_2003_416114.txt-89-0_prop_nf_1829_747740.txt-1267-59,1,1,0
PROPS_mag_2005_423713.txt-4-0_Prop_news_1994_620080.txt-34-15,1,1,0
PROPS_mag_2005_423713.txt-4-0_Props_news_2005_629366.txt-44-25,1,1,0
PROPS_mag_2005_423713.txt-4-0_prop_nf_1849_771289.txt-2110-32,1,1,0
PROPS_mag_2006_386389.txt-5-0_prop_nf_1849_771289.txt-2110-32,1,1,0
PROPS_mag_2006_386389.txt-5-0_props_fic_1969_781999.txt-7587-7,1,1,0
PROPS_mag_2006_386389.txt-71-0_prop_fic_1831_8376.txt-4413-52,1,1,0
PROPS_mag_2006_386389.txt-71-0_prop_mag_1846_555367.txt-455-36,1,1,0
PROPS_mag_2006_386389.txt-71-0_props_mag_1992_423112.txt-49-15,1,1,0
PROPS_mag_2006_386389.txt-71-0_props_news_2000_627632.txt-352-3,1,1,0
PROPS_mag_2007_387685.txt-42-0_prop_fic_1835_1103.txt-4648-34,1,1,0
PROPS_mag_2007_387685.txt-42-0_prop_mag_1845_587497.txt-301-16,1,1,0
PROPS_mag_2007_387685.txt-42-0_prop_news_1966_725544.txt-4-25,1,1,0
Part_fic_1834_7252.txt-2209-0_part_nf_1844_747533.txt-338-15,1,1,0
Part_fic_1834_7252.txt-2209-0_part_nf_1969_774314.txt-1448-7,1,1,0
Part_fic_1834_7252.txt-2209-0_parts_fic_1845_622.txt-3025-27,1,1,0
Part_fic_1834_7252.txt-2209-0_parts_fic_1847_7152.txt-704-37,1,1,0
Part_fic_1834_7252.txt-2209-0_parts_nf_1844_755204.txt-1377-19,1,1,0
Part_mag_1983_323609.txt-21-4_part_fic_1849_5168.txt-3794-11,1,1,0
Part_mag_1983_323609.txt-21-4_part_fic_1854_70.txt-3627-37,1,1,0
Part_mag_1983_323609.txt-21-4_part_fic_1854_7839.txt-1488-13,1,1,0
Part_mag_1983_323609.txt-21-4_part_fic_2003_30073.txt-45-6,1,1,0
Part_mag_1983_323609.txt-21-4_part_mag_1991_422282.txt-25-21,1,1,0
Part_mag_1983_323609.txt-21-4_part_nf_1837_747786.txt-1037-2,1,1,0
Part_mag_1983_323609.txt-21-4_part_nf_1855_748146.txt-2661-64,1,1,0
Part_mag_1983_323609.txt-21-4_part_nf_1980_774208.txt-1429-16,1,1,0
Part_mag_1983_323609.txt-21-4_parts_mag_1822_553396.txt-366-22,1,1,0
Part_nf_1983_774351.txt-763-6_part_fic_1972_10554.txt-2899-9,1,1,0
Part_nf_1983_774351.txt-763-6_part_mag_1849_525334.txt-600-55,1,1,0
Part_nf_1983_774351.txt-763-6_part_nf_1984_774337.txt-1817-47,1,1,0
Part_nf_1983_774351.txt-763-6_parts_news_1997_621089.txt-202-25,1,1,0
Part_nf_1983_774351.txt-763-6_parts_news_2004_640284.txt-4-4,1,1,0
Part_nf_1983_774351.txt-763-6_parts_nf_1824_747685.txt-354-2,1,1,0
Parts_fic_1972_10550.txt-2200-0_part_fic_1971_10540.txt-1652-4,1,1,0
Parts_fic_1972_10550.txt-2200-0_part_fic_2002_29279.txt-128-12,1,1,0
Parts_fic_1972_10550.txt-2200-0_parts_mag_1822_553396.txt-366-22,1,1,0
Pin_fic_1823_8520.txt-1332-2_pin_fic_1965_780079.txt-2466-36,1,1,0
Pin_fic_1823_8520.txt-1332-2_pinned_fic_1859_9037.txt-856-13,1,1,0
Pin_fic_1823_8520.txt-1332-2_pinned_fic_1977_16209.txt-884-5,1,1,0
Pin_fic_1823_8520.txt-1332-2_pinning_mag_2007_387691.txt-80-36,1,1,0
Pin_fic_1824_7277.txt-354-0_pin_fic_1854_2820.txt-324-38,1,1,0
Pin_fic_1824_7277.txt-354-0_pinned_fic_1982_10690.txt-13596-4,1,1,0
Pin_fic_1824_7277.txt-354-0_pinning_fic_1826_314.txt-1912-21,1,1,0
Pin_fic_1984_10716.txt-8102-0_pinned_fic_1980_780046.txt-3512-5,1,1,0
Pin_fic_1984_10716.txt-8102-0_pinned_fic_2009_36992.txt-71-4,1,1,0
Pin_fic_1984_10716.txt-8102-0_pinned_mag_1982_128074.txt-32-33,1,1,0
Pinned_fic_1960_5656.txt-34-0_pin_fic_2007_52173.txt-382-8,1,1,0
Pinned_fic_1960_5656.txt-34-0_pinned_fic_1825_7041.txt-1698-26,1,1,0
Pinned_fic_1960_5656.txt-34-0_pinning_fic_1971_782006.txt-2087-5,1,1,0
Pinning_mag_1970_282090.txt-31-0_pin_fic_1835_7203.txt-1066-20,1,1,0
Pinning_mag_1970_282090.txt-31-0_pin_fic_1840_8909.txt-1935-12,1,1,0
Pinning_mag_1970_282090.txt-31-0_pin_fic_2001_29262.txt-63-3,1,1,0
Pinning_mag_1970_282090.txt-31-0_pin_fic_2001_32481.txt-147-17,1,1,0
Pinning_mag_1970_282090.txt-31-0_pinned_fic_1977_780095.txt-3445-29,1,1,0
Pinning_mag_1970_282090.txt-31-0_pinned_fic_1982_10687.txt-4879-4,1,1,0
Pinning_mag_1970_282090.txt-31-0_pinned_fic_2004_29550.txt-193-10,1,1,0
Pinning_mag_1970_282090.txt-31-0_pinned_nf_1849_748465.txt-436-4,1,1,0
Plane_mag_1844_555220.txt-284-1_plane_fic_1846_7036.txt-323-21,1,1,0
Plane_mag_1844_555220.txt-284-1_plane_fic_1975_780106.txt-271-3,1,1,0
Plane_mag_1844_555220.txt-284-1_plane_mag_1960_245406.txt-2-1,1,1,0
Plane_mag_1844_555220.txt-284-1_plane_mag_1981_492274.txt-54-14,1,1,0
Plane_mag_1844_555220.txt-284-1_plane_mag_1993_409308.txt-77-11,1,1,0
Plane_mag_1844_555220.txt-284-1_plane_nf_1830_747561.txt-368-11,1,1,0
Plane_mag_1844_555220.txt-284-1_plane_nf_1836_748113.txt-2425-21,1,1,0
Plane_mag_1844_555220.txt-284-1_planes_fic_2003_28027.txt-183-11,1,1,0
Plane_mag_1844_555220.txt-284-1_planes_mag_1977_287550.txt-17-1,1,1,0
Plane_mag_1844_555220.txt-284-1_planes_nf_1853_747976.txt-1786-34,1,1,0
Plane_nf_1827_747521.txt-56-0_plane_mag_1984_324101.txt-24-12,1,1,0
Plane_nf_1827_747521.txt-56-0_plane_news_1988_669637.txt-17-20,1,1,0
Plane_nf_1827_747521.txt-56-0_planes_fic_1999_44827.txt-2454-25,1,1,0
Plane_nf_1827_748059.txt-314-33_Plane_mag_1844_555220.txt-284-1,1,1,0
Plane_nf_1827_748059.txt-314-33_plane_fic_1846_7036.txt-323-21,1,1,0
Plane_nf_1827_748059.txt-314-33_plane_fic_1989_10778.txt-3293-7,1,1,0
Plane_nf_1827_748059.txt-314-33_plane_mag_1981_492274.txt-54-14,1,1,0
Plane_nf_1827_748059.txt-314-33_plane_nf_1836_748113.txt-2089-55,1,1,0
Plane_nf_1827_748059.txt-314-33_planes_news_1975_732012.txt-30-15,1,1,0
Plane_nf_1827_748059.txt-314-33_planes_nf_1972_774227.txt-1121-7,1,1,0
Player_fic_1855_604.txt-3943-23_player_fic_1859_9220.txt-4976-45,1,1,0
Player_fic_1855_604.txt-3943-23_player_mag_1997_68233.txt-15-32,1,1,0
Player_fic_1855_604.txt-3943-23_players_nf_1833_747531.txt-1984-1,1,1,0
Player_fic_1982_10699.txt-11773-1_player_fic_1836_7052.txt-1521-3,1,1,0
Player_fic_1982_10699.txt-11773-1_player_nf_1834_747621.txt-74-42,1,1,0
Player_mag_1850_555676.txt-420-17_players_fic_1859_9192.txt-12566-11,1,1,0
Player_mag_1966_209742.txt-6-15_players_fic_1852_9031.txt-1889-30,1,1,0
Player_mag_1966_209742.txt-6-15_players_mag_1853_566330.txt-85-13,1,1,0
Player_mag_1967_218804.txt-16-18_player_mag_2001_138500.txt-19-8,1,1,0
Player_mag_1967_218804.txt-16-18_players_fic_1836_7052.txt-3910-47,1,1,0
Player_mag_1967_218804.txt-16-18_players_mag_1846_524089.txt-294-22,1,1,0
Player_mag_1967_218804.txt-16-18_players_news_1999_639410.txt-48-4,1,1,0
Player_news_1993_600262.txt-295-1_player_mag_1997_68233.txt-15-32,1,1,0
Player_news_1993_600262.txt-295-1_player_nf_1834_747621.txt-176-32,1,1,0
Player_news_1993_630359.txt-52-23_player_fic_1844_7114.txt-1647-20,1,1,0
Player_news_1993_630359.txt-52-23_players_mag_1834_564836.txt-651-9,1,1,0
Player_news_1993_630359.txt-52-23_players_mag_1846_524089.txt-294-22,1,1,0
Player_news_1993_630359.txt-52-23_players_mag_1976_491744.txt-194-5,1,1,0
Player_news_1993_630359.txt-52-23_players_nf_1834_747621.txt-232-29,1,1,0
Player_news_1993_630359.txt-52-23_players_nf_2008_774810.txt-327-77,1,1,0
Players_mag_2004_414611.txt-17-0_player_fic_1836_7053.txt-667-9,1,1,0
Players_mag_2004_414611.txt-17-0_player_nf_1834_747621.txt-77-5,1,1,0
Players_mag_2004_414611.txt-17-0_players_mag_1994_63618.txt-68-2,1,1,0
Players_mag_2004_414611.txt-17-0_players_nf_1846_748061.txt-948-16,1,1,0
Players_news_1997_602128.txt-163-19_player_mag_1969_100601.txt-76-16,1,1,0
Players_news_1997_602128.txt-163-19_player_nf_1834_747621.txt-303-1,1,1,0
Players_news_1997_602128.txt-163-19_player_nf_1846_748061.txt-1602-22,1,1,0
Players_news_1998_615330.txt-27-16_player_fic_1844_7114.txt-1647-20,1,1,0
Players_news_1998_615330.txt-27-16_players_mag_1846_524089.txt-294-22,1,1,0
Players_news_2000_627632.txt-147-0_players_fic_1832_7176.txt-2067-3,1,1,0
Players_news_2000_627632.txt-147-0_players_nf_1834_747621.txt-32-8,1,1,0
Players_news_2000_627649.txt-1314-0_player_news_1985_668647.txt-19-16,1,1,0
Players_news_2000_627649.txt-1314-0_player_news_1995_641085.txt-21-11,1,1,0
Players_news_2000_627649.txt-1314-0_players_mag_1853_566330.txt-85-13,1,1,0
Prop_mag_1982_486962.txt-106-12_props_mag_1970_251882.txt-11-14,1,1,0
Prop_mag_1982_486962.txt-106-12_props_news_2000_627632.txt-352-3,1,1,0
Prop_news_1987_670524.txt-14-125_prop_mag_1855_556096.txt-232-24,1,1,0
Prop_news_1987_670524.txt-14-125_props_news_2000_627632.txt-352-3,1,1,0
Prop_news_1987_670524.txt-14-125_props_nf_1834_747938.txt-1199-21,1,1,0
Prop_news_1994_606785.txt-34-3_Prop_news_1994_620111.txt-57-24,1,1,0
Prop_news_1994_606785.txt-34-3_prop_fic_1831_8376.txt-4413-52,1,1,0
Prop_news_1994_606785.txt-34-3_prop_fic_1965_780079.txt-2652-12,1,1,0
Prop_news_1994_606785.txt-34-3_prop_mag_1976_431910.txt-23-21,1,1,0
Prop_news_1994_606785.txt-34-3_prop_mag_1980_485877.txt-132-10,1,1,0
Prop_news_1994_606785.txt-34-3_props_fic_1831_8376.txt-2883-3,1,1,0
Prop_news_1994_606785.txt-34-3_props_fic_1854_9230.txt-3826-23,1,1,0
Prop_news_1994_606785.txt-34-3_props_fic_1960_16323.txt-2867-10,1,1,0
Prop_news_1994_606785.txt-34-3_props_fic_1969_781999.txt-7587-7,1,1,0
Prop_news_1994_606785.txt-34-3_props_fic_1980_780027.txt-1411-7,1,1,0
Prop_news_1994_606785.txt-34-3_props_mag_1964_271036.txt-5-8,1,1,0
Prop_news_1994_606785.txt-34-3_props_mag_1999_407567.txt-213-23,1,1,0
Prop_news_1994_606785.txt-34-3_props_nf_1827_748059.txt-434-1,1,1,0
Prop_news_1994_620045.txt-18-9_prop_fic_1812_8652.txt-1700-8,1,1,0
Prop_news_1994_620045.txt-18-9_props_news_1983_671194.txt-58-13,1,1,0
Prop_news_1994_620045.txt-18-9_props_news_2000_627632.txt-352-3,1,1,0
Prop_news_1994_620080.txt-34-15_prop_mag_1845_587497.txt-301-16,1,1,0
Prop_news_1994_620080.txt-34-15_prop_nf_1847_750187.txt-260-49,1,1,0
Prop_news_1994_620080.txt-34-15_props_fic_1827_7269.txt-1407-29,1,1,0
Prop_news_1994_620080.txt-34-15_props_nf_1834_747938.txt-225-8,1,1,0
Prop_news_1994_620088.txt-46-17_prop_fic_1812_8652.txt-1700-8,1,1,0
Prop_news_1994_620088.txt-46-17_prop_mag_1845_587497.txt-301-16,1,1,0
Prop_news_1994_620088.txt-46-17_props_fic_1972_23885.txt-275-0,1,1,0
Prop_news_1994_620088.txt-46-17_props_mag_1970_251882.txt-11-14,1,1,0
Prop_news_1994_620111.txt-57-24_PROPS_mag_2003_416114.txt-82-0,1,1,0
Prop_news_1994_620111.txt-57-24_PROPS_mag_2005_423713.txt-4-0,1,1,0
Prop_news_1994_620111.txt-57-24_prop_fic_1831_8376.txt-4413-52,1,1,0
Prop_news_1994_620111.txt-57-24_prop_fic_1835_7309.txt-3147-16,1,1,0
Prop_news_1994_620111.txt-57-24_prop_fic_1965_780079.txt-2652-12,1,1,0
Prop_news_1994_620111.txt-57-24_prop_mag_1845_587497.txt-301-16,1,1,0
Prop_news_1994_620111.txt-57-24_prop_mag_1976_431910.txt-23-21,1,1,0
Prop_news_1994_620111.txt-57-24_prop_mag_2002_398686.txt-12-27,1,1,0
Prop_news_1994_620111.txt-57-24_prop_news_1999_653855.txt-50-16,1,1,0
Prop_news_1994_620111.txt-57-24_props_fic_1831_8376.txt-2883-3,1,1,0
Prop_news_1994_620111.txt-57-24_props_fic_1854_9230.txt-3826-23,1,1,0
Prop_news_1994_620111.txt-57-24_props_fic_1980_10672.txt-2568-7,1,1,0
Prop_news_1994_620111.txt-57-24_props_mag_1845_565423.txt-235-23,1,1,0
Prop_news_1994_620111.txt-57-24_props_mag_1855_566633.txt-100-33,1,1,0
Prop_news_1994_620111.txt-57-24_props_mag_1992_408689.txt-121-25,1,1,0
Prop_news_1994_620111.txt-57-24_props_mag_1999_407567.txt-162-3,1,1,0
Props_fic_1840_8770.txt-22-9_props_mag_1970_251882.txt-11-14,1,1,0
Props_news_2005_629366.txt-44-25_props_fic_2009_36910.txt-71-7,1,1,0
RAG_fic_2002_14169.txt-131-104_rag_fic_1833_7239.txt-209-3,1,1,0
RAG_fic_2002_14169.txt-131-104_rag_fic_1963_10432.txt-315-3,1,1,0
RAG_fic_2002_14169.txt-131-104_rag_fic_1963_10432.txt-350-4,1,1,0
RAG_fic_2002_14169.txt-131-104_rag_fic_1993_1040060.txt-10919-2,1,1,0
RAG_fic_2002_14169.txt-131-104_rag_fic_1995_53078.txt-281-6,1,1,0
RAG_fic_2002_14169.txt-131-104_rag_fic_2001_55625.txt-90-10,1,1,0
RAG_fic_2002_14169.txt-131-104_rag_mag_1839_586418.txt-95-5,1,1,0
RAG_fic_2002_14169.txt-131-104_rag_nf_1978_773805.txt-357-4,1,1,0
RAG_fic_2002_14169.txt-131-104_rags_fic_1848_7341.txt-1445-6,1,1,0
RAG_fic_2002_14169.txt-131-104_rags_fic_1860_9168.txt-1744-29,1,1,0
RAG_fic_2002_14169.txt-131-104_rags_fic_1969_10517.txt-1319-11,1,1,0
RAG_fic_2002_14169.txt-131-104_rags_fic_1974_782013.txt-3835-24,1,1,0
RAG_fic_2002_14169.txt-131-104_rags_fic_1976_10607.txt-9096-3,1,1,0
RAG_fic_2002_14169.txt-131-104_rags_fic_2004_49215.txt-93-5,1,1,0
RAG_fic_2002_14169.txt-131-104_rags_fic_2005_32344.txt-225-2,1,1,0
RAG_fic_2002_14169.txt-131-104_rags_mag_1979_491636.txt-393-23,1,1,0
RECORDS_fic_1827_7169.txt-0-35_record_fic_1844_800.txt-888-18,1,1,0
RECORDS_fic_1827_7169.txt-0-35_record_mag_1846_565552.txt-221-22,1,1,0
RECORDS_fic_1827_7169.txt-0-35_record_mag_2000_403677.txt-77-3,1,1,0
RECORDS_fic_1827_7169.txt-0-35_records_mag_1981_432041.txt-98-3,1,1,0
Rag_fic_1979_10650.txt-11025-16_rag_fic_2000_38437.txt-118-14,1,1,0
Rags_fic_1843_7208.txt-513-8_rag_fic_1853_9069.txt-676-40,1,1,0
Rags_fic_1843_7208.txt-513-8_rags_mag_1840_586584.txt-140-47,1,1,0
Rags_fic_1843_7208.txt-513-8_rags_nf_1844_748164.txt-1079-17,1,1,0
Rags_fic_1968_10498.txt-10137-9_rags_fic_1854_9826.txt-2995-24,1,1,0
Rags_fic_1968_10498.txt-10256-5_rag_fic_1960_780071.txt-42-28,1,1,0
Rags_fic_1968_10498.txt-13137-7_rag_mag_1975_479719.txt-346-12,1,1,0
Rags_fic_1968_10498.txt-13137-7_rags_nf_1859_748120.txt-2353-5,1,1,0
Rags_news_1986_670438.txt-30-21_rag_fic_1977_780162.txt-3432-12,1,1,0
Rags_news_1986_670438.txt-30-21_rag_nf_1847_747595.txt-241-22,1,1,0
Rags_news_1986_670438.txt-30-21_rags_fic_1848_7193.txt-9888-11,1,1,0
Rally_mag_1964_247506.txt-0-22_rallies_news_2006_604831.txt-105-1,1,1,0
Rally_mag_1964_247506.txt-0-22_rally_fic_1842_9749.txt-1469-3,1,1,0
Rally_mag_1964_247506.txt-0-22_rally_fic_1845_7162.txt-2288-2,1,1,0
Rally_mag_1964_247506.txt-0-22_rally_fic_1846_7542.txt-2-12,1,1,0
