annotation_lbl,category,sentence
TIPPED_fic_1991_16780.txt-3914-8_tipped_mag_2005_397558.txt-67-28,Undecidable,"SCENE 64 - MCS PAST A WOMAN, TIPPED IN L.FG. || The b'hoys had a "" rolling gait "" and "" surly manner, "" wrote one historian, adding that they usually wore a "" shiny stovepipe hat tipped over the forehead, soap-locks plastered flat."
TIPPED_fic_1991_16780.txt-3914-8_tipping_news_2004_648944.txt-1-12,Undecidable,"SCENE 64 - MCS PAST A WOMAN, TIPPED IN L.FG. || teams were supposed to lay prostrate before the Los Angeles Lakers, tipping their hats to Karl Malone and Gary Payton for surrendering millions of dollars for a chance at a title, and to Coach Phil Jackson for winning a record 10th championship."
TIPPED_fic_1991_16780.txt-3914-8_tips_mag_1997_398795.txt-20-8,Undecidable,"SCENE 64 - MCS PAST A WOMAN, TIPPED IN L.FG. || Whichever tether you choose, keep these safety tips in mind: To avoid the risk of strangulation, never leave your child unattended when he's wearing the contraption."
TIPPED_news_1967_726294.txt-24-0_tip_news_2002_603894.txt-9-21,Unrelated,"TIPPED BY A CABBIE To THE EDITOR: I hasten to correct a wrong impression that the letter of John Rentauk might have left. || Some violent swerves back and forth on rain-slick asphalt failed to get the XC 90 sideways, or allow it to tip, so the system seems to work as advertised."
TIPPED_news_1967_726294.txt-24-0_tipped_fic_1843_7039.txt-2779-6,Unrelated,"TIPPED BY A CABBIE To THE EDITOR: I hasten to correct a wrong impression that the letter of John Rentauk might have left. || The Cupid of the ancient Hindoos tipped his arrows with flowers, and orange buds are the bridal crown with us, a nation of yesterday."
TIPPED_news_1967_726294.txt-24-0_tipped_fic_1850_7953.txt-1479-29,Unrelated,"TIPPED BY A CABBIE To THE EDITOR: I hasten to correct a wrong impression that the letter of John Rentauk might have left. || Of my pearls, coming down, I will form thee a crown, To encircle thy brow young and fair; Every leaf on thy stem Shall be tipped with a gem, Every bud sparkling diamonds shall wear."
TIPPED_news_1967_726294.txt-24-0_tipped_fic_1851_746.txt-9276-19,Unrelated,"TIPPED BY A CABBIE To THE EDITOR: I hasten to correct a wrong impression that the letter of John Rentauk might have left. || The parted mouth of Tashtego revealed his shark-white teeth, which strangely gleamed as if they too had been tipped by corpusants; while lit up by the preternatural light,"
TIPPED_news_1967_726294.txt-24-0_tipped_fic_1856_5515.txt-2714-37,Unrelated,"TIPPED BY A CABBIE To THE EDITOR: I hasten to correct a wrong impression that the letter of John Rentauk might have left. || He couldn't look upon their wonderous and perfect mechanism with a cold or unbelieving heart; but his best and warmest affections went upward with their sweet odor, and were acceptable to Him who had tipped every petal with a heavenly message."
TIPPED_news_1967_726294.txt-24-0_tipped_mag_2005_397558.txt-67-28,Unrelated,"TIPPED BY A CABBIE To THE EDITOR: I hasten to correct a wrong impression that the letter of John Rentauk might have left. || The b'hoys had a "" rolling gait "" and "" surly manner, "" wrote one historian, adding that they usually wore a "" shiny stovepipe hat tipped over the forehead, soap-locks plastered flat."
TIPPED_news_1967_726294.txt-24-0_tipped_nf_1851_747930.txt-2962-24,Unrelated,"TIPPED BY A CABBIE To THE EDITOR: I hasten to correct a wrong impression that the letter of John Rentauk might have left. || This is of the same height as the preceding, flowering at the same time; flowers much larger; one variety white, tipped with red; another yellow, tipped in the same way; all are easily cultivated in a rich, loamy soil."
TIPPING_mag_2006_398384.txt-314-7_tip_mag_1961_442000.txt-637-1,Unrelated,LET THEM EAT CO2 THE NATURE OF TIPPING POINTS is that they happen dizzyingly fast. || You tip him and put the luggage in a taxi and drive a few blocks to your hotel.
TIPPING_mag_2006_398384.txt-314-7_tipped_fic_1846_7036.txt-2226-29,Unrelated,"LET THEM EAT CO2 THE NATURE OF TIPPING POINTS is that they happen dizzyingly fast. || She treasured up all the old traditions, and though she repeated them truly, they came from her mouth in brighter pictures than from others, because she tipped all the edges with her own golden fancy."
TIPPING_mag_2006_398384.txt-314-7_tipped_fic_1851_746.txt-9276-19,Unrelated,"LET THEM EAT CO2 THE NATURE OF TIPPING POINTS is that they happen dizzyingly fast. || The parted mouth of Tashtego revealed his shark-white teeth, which strangely gleamed as if they too had been tipped by corpusants; while lit up by the preternatural light,"
TIPPING_mag_2006_398384.txt-314-7_tipped_fic_1975_780110.txt-1409-15,Unrelated,"LET THEM EAT CO2 THE NATURE OF TIPPING POINTS is that they happen dizzyingly fast. || It was an arrow of the old days, feathered with red hawk tail and tipped with chipped quartz."
TIPPING_mag_2006_398384.txt-314-7_tipped_fic_1987_10756.txt-21242-2,Closely Related,LET THEM EAT CO2 THE NATURE OF TIPPING POINTS is that they happen dizzyingly fast. || So I tipped all the men off the board.
TIPPING_mag_2006_398384.txt-314-7_tips_mag_1997_398795.txt-20-8,Unrelated,"LET THEM EAT CO2 THE NATURE OF TIPPING POINTS is that they happen dizzyingly fast. || Whichever tether you choose, keep these safety tips in mind: To avoid the risk of strangulation, never leave your child unattended when he's wearing the contraption."
TIPS_fic_2005_780520.txt-572-10_Tip_mag_1999_403996.txt-20-0,Unrelated,"INSERT CUT: Young bruce on Thomas's shoulders- thomas TIPS back, threatening to drop Young bruce who LAUGHS and LAUGHS. || Tip: Some riders like to tilt the nose of the saddle down slightly (1-2 degrees) to avoid numbness in the nether regions."
TIPS_fic_2005_780520.txt-572-10_tip_fic_1838_7250.txt-1578-20,Distantly Related,"INSERT CUT: Young bruce on Thomas's shoulders- thomas TIPS back, threatening to drop Young bruce who LAUGHS and LAUGHS. || -- the assault irresistible, -- "" how would you like to go it in uncle Billy Shakspeare, and tip the natives the last hagony in the tragics? """
TIPS_fic_2005_780520.txt-572-10_tip_fic_1851_746.txt-4519-42,Identical,"INSERT CUT: Young bruce on Thomas's shoulders- thomas TIPS back, threatening to drop Young bruce who LAUGHS and LAUGHS. || vast swells of the omnipotent sea; the surging, hollow roar they made, as they rolled along the eight gunwales, like gigantic bowls in a boundless bowling-green; the brief suspended agony of the boat, as it would tip for an instant on the knife-like edge of the sharper waves, that almost seemed threatening to cut it in two; the sudden profound dip into the watery glens and hollows; the keen spurrings and goadings to gain the top of the opposite hill; the headlong, sled-like slide down its other side; -- all these, with the cries of the headsmen and harpooneers, and the shuddering gasps of the oarsmen, with the wondrous sight of the ivory Pequod bearing down upon her boats with outstretched sails, like a wild hen after her screaming brood; -- all this was thrilling."
TIPS_fic_2005_780520.txt-572-10_tip_mag_1961_442000.txt-637-1,Unrelated,"INSERT CUT: Young bruce on Thomas's shoulders- thomas TIPS back, threatening to drop Young bruce who LAUGHS and LAUGHS. || You tip him and put the luggage in a taxi and drive a few blocks to your hotel."
TIPS_fic_2005_780520.txt-572-10_tipped_fic_1849_8065.txt-361-27,Unrelated,"INSERT CUT: Young bruce on Thomas's shoulders- thomas TIPS back, threatening to drop Young bruce who LAUGHS and LAUGHS. || His jests, unlike some jests that we might name, Had nothing in them of a mouldy savor; But fresh, and apt, and tipped with point they came, To put grim Melancholy out of favor; To drive Imposture to his den of shame, To scourge Pretence, and make true Merit braver: So that you granted, after you had laughed, Though Wit had feathered, Truth had barbed the shaft."
TIPS_fic_2005_780520.txt-572-10_tipped_fic_1851_746.txt-9276-19,Unrelated,"INSERT CUT: Young bruce on Thomas's shoulders- thomas TIPS back, threatening to drop Young bruce who LAUGHS and LAUGHS. || The parted mouth of Tashtego revealed his shark-white teeth, which strangely gleamed as if they too had been tipped by corpusants; while lit up by the preternatural light,"
TIPS_fic_2005_780520.txt-572-10_tipped_nf_1854_750818.txt-3005-11,Unrelated,"INSERT CUT: Young bruce on Thomas's shoulders- thomas TIPS back, threatening to drop Young bruce who LAUGHS and LAUGHS. || Another loved the Spaniards because they had given him a stick tipped with silver."
TIPS_fic_2005_780520.txt-572-10_tipping_fic_1824_7277.txt-826-67,Unrelated,"INSERT CUT: Young bruce on Thomas's shoulders- thomas TIPS back, threatening to drop Young bruce who LAUGHS and LAUGHS. || He was of a middling stature, inclining to corpulency; with a sanguine complexion, a low forehead deeply shaded with bushy black hair, that absolutely refused to conform to the sleekness of his order; a keen gray eye, which had a peculiarly cunning expression from a trick he had early acquired, and of which he could never rid himself, of tipping a knowing wink; a short thick nose turning upward; a wide mouth, with the corners sanctimoniously drawn down, and a prominent fat chin following the direction of his nose."
TIPS_mag_1999_407855.txt-38-23_tip_mag_1961_442000.txt-637-1,Unrelated,"muscles worked: buttocks, quadriceps and hamstrings sports applications: in-line skating, hiking, rock climbing, rowing, bicycling TRAINING TIPS * Inhale as you squat. || You tip him and put the luggage in a taxi and drive a few blocks to your hotel."
TIPS_mag_1999_407855.txt-38-23_tipped_fic_1983_10704.txt-6930-8,Unrelated,"muscles worked: buttocks, quadriceps and hamstrings sports applications: in-line skating, hiking, rock climbing, rowing, bicycling TRAINING TIPS * Inhale as you squat. || He paused, thought it over, and tipped in a second capful."
TIPS_nf_1965_773954.txt-737-3_tip_fic_1838_7250.txt-1578-20,Unrelated,"TO SAVE $$$$$ TIPS ON MEN 'S AND BOYS ' SHIRTS 1. || -- the assault irresistible, -- "" how would you like to go it in uncle Billy Shakspeare, and tip the natives the last hagony in the tragics? """
TIPS_nf_1965_773954.txt-737-3_tip_fic_1851_746.txt-4519-42,Unrelated,"TO SAVE $$$$$ TIPS ON MEN 'S AND BOYS ' SHIRTS 1. || vast swells of the omnipotent sea; the surging, hollow roar they made, as they rolled along the eight gunwales, like gigantic bowls in a boundless bowling-green; the brief suspended agony of the boat, as it would tip for an instant on the knife-like edge of the sharper waves, that almost seemed threatening to cut it in two; the sudden profound dip into the watery glens and hollows; the keen spurrings and goadings to gain the top of the opposite hill; the headlong, sled-like slide down its other side; -- all these, with the cries of the headsmen and harpooneers, and the shuddering gasps of the oarsmen, with the wondrous sight of the ivory Pequod bearing down upon her boats with outstretched sails, like a wild hen after her screaming brood; -- all this was thrilling."
TIPS_nf_1965_773954.txt-737-3_tip_fic_1965_10458.txt-2021-5,Unrelated,"TO SAVE $$$$$ TIPS ON MEN 'S AND BOYS ' SHIRTS 1. || look at me would certainly tip the tumble to ' Arry. """
TIPS_nf_1965_773954.txt-737-3_tipped_fic_1843_7039.txt-2779-6,Unrelated,"TO SAVE $$$$$ TIPS ON MEN 'S AND BOYS ' SHIRTS 1. || The Cupid of the ancient Hindoos tipped his arrows with flowers, and orange buds are the bridal crown with us, a nation of yesterday."
TIPS_nf_1965_773954.txt-737-3_tipped_fic_1849_8065.txt-361-27,Unrelated,"TO SAVE $$$$$ TIPS ON MEN 'S AND BOYS ' SHIRTS 1. || His jests, unlike some jests that we might name, Had nothing in them of a mouldy savor; But fresh, and apt, and tipped with point they came, To put grim Melancholy out of favor; To drive Imposture to his den of shame, To scourge Pretence, and make true Merit braver: So that you granted, after you had laughed, Though Wit had feathered, Truth had barbed the shaft."
