annotation_lbl,category,sentence
attack_mag_1828_553929.txt-364-34_attack_mag_1832_564345.txt-180-28,Distantly Related,"Abandoned by all but the Jesuits, whose alliance was even more fatal than the enmity of the other parties, M. de VilliAe at length became satisfied that he could not stand the attack of the press, and must either silence it or retire. || In a merely military point of view, this is sufficiently proper; for it can not be supposed that either grammar or Latin is necessary to the attack and defence of fortified places, or that the graces of composition are necessary to the art of castrametation."
attack_mag_1828_553929.txt-364-34_attack_mag_1846_524014.txt-303-22,Distantly Related,"Abandoned by all but the Jesuits, whose alliance was even more fatal than the enmity of the other parties, M. de VilliAe at length became satisfied that he could not stand the attack of the press, and must either silence it or retire. || By obliging him to put his mortars on shore, and to transport them some distance overland, we so delay his attack that our troops may be concentrated in great force to oppose his onset."
attack_mag_1828_553929.txt-364-34_attack_mag_1849_525337.txt-118-18,Identical,"Abandoned by all but the Jesuits, whose alliance was even more fatal than the enmity of the other parties, M. de VilliAe at length became satisfied that he could not stand the attack of the press, and must either silence it or retire. || Mr. Calhoun has replied to Mr. Benton's attack upon him, and the reply, like the attack, is tedious and minute To the ears of our Northern readers, the report of this distant cannonading sounds very faint and far, and it is probable that few of them will have the leisure or the patience to wade through the periods of Mr. Calhoun's reply."
attack_mag_1828_553929.txt-364-34_attack_mag_1854_555935.txt-131-30,Distantly Related,"Abandoned by all but the Jesuits, whose alliance was even more fatal than the enmity of the other parties, M. de VilliAe at length became satisfied that he could not stand the attack of the press, and must either silence it or retire. || 18* // The development of Comte's system, after the outlines of it had been completed in his own mind, was delayed, in 1826, by an attack of mental disease, from which, if it had been left to take its own course, he thinks he should have speedily recovered."
attack_mag_1828_553929.txt-364-34_attack_mag_1970_315464.txt-8-1,Closely Related,"Abandoned by all but the Jesuits, whose alliance was even more fatal than the enmity of the other parties, M. de VilliAe at length became satisfied that he could not stand the attack of the press, and must either silence it or retire. || The attack that really lent urgency to Lon Nol's requests for outside military aid (see THE NATION) was a show of Communist power and Cambodian impotence at Saang, a handsome French provincial town only 15 miles south of Phnom-Penh on the west bank of the Bassac River."
attack_mag_1828_553929.txt-364-34_attack_mag_2004_365334.txt-2-9,Distantly Related,"Abandoned by all but the Jesuits, whose alliance was even more fatal than the enmity of the other parties, M. de VilliAe at length became satisfied that he could not stand the attack of the press, and must either silence it or retire. || That puts them at elevated risk for a heart attack within five years."
attack_mag_1828_553929.txt-364-34_attack_news_1967_726451.txt-39-2,Distantly Related,"Abandoned by all but the Jesuits, whose alliance was even more fatal than the enmity of the other parties, M. de VilliAe at length became satisfied that he could not stand the attack of the press, and must either silence it or retire. || Faisal under attack With the exception of heavy Algerian and Sudanese involvement, the degree of other Arab militancy drops rapidly in direct proportion to distance from Israel."
attack_mag_1828_553929.txt-364-34_attack_nf_1844_749098.txt-536-37,Distantly Related,"Abandoned by all but the Jesuits, whose alliance was even more fatal than the enmity of the other parties, M. de VilliAe at length became satisfied that he could not stand the attack of the press, and must either silence it or retire. || on either side, crowned most commonly by dense and intricate masses of forest, through which and without a guide, our little army was compelled to pass, -- presented opportunities for frequent ambush and attack, in which, very inferior forces, if properly commanded, might, with little danger to themselves, overwhelm and utterly destroy an advancing enemy."
attack_mag_1828_553929.txt-364-34_attack_nf_1859_747415.txt-25-18,Identical,"Abandoned by all but the Jesuits, whose alliance was even more fatal than the enmity of the other parties, M. de VilliAe at length became satisfied that he could not stand the attack of the press, and must either silence it or retire. || The defences of our common Christianity have been compelled into new dispositions, by the altered methods of attack employed by adversaries."
attack_mag_1828_553929.txt-364-34_attacks_fic_1986_782032.txt-5195-1,Closely Related,"Abandoned by all but the Jesuits, whose alliance was even more fatal than the enmity of the other parties, M. de VilliAe at length became satisfied that he could not stand the attack of the press, and must either silence it or retire. || air attacks, destroying the radar there, though so far the Russians had not launched a ground attack as expected."
attack_mag_1828_553929.txt-364-34_attacks_mag_2005_379002.txt-22-10,Distantly Related,"Abandoned by all but the Jesuits, whose alliance was even more fatal than the enmity of the other parties, M. de VilliAe at length became satisfied that he could not stand the attack of the press, and must either silence it or retire. || And yet, despite the frequency and deadliness of their attacks, almost nothing is known about individual bombers."
attack_mag_1828_553929.txt-364-34_attacks_news_1997_611600.txt-65-2,Distantly Related,"Abandoned by all but the Jesuits, whose alliance was even more fatal than the enmity of the other parties, M. de VilliAe at length became satisfied that he could not stand the attack of the press, and must either silence it or retire. || Among the attacks involving Chili's family that will be probed at this week's hearings is that against Lerothodi Ikaneng, a defector from the football club who went to the Chili family for help and was a friend of Chili's son Sibusiso."
attack_mag_1846_524014.txt-303-22_attack_fic_1854_9193.txt-8301-13,Distantly Related,"By obliging him to put his mortars on shore, and to transport them some distance overland, we so delay his attack that our troops may be concentrated in great force to oppose his onset. || But then, the work itself, with the exception of a feeble attack now and then from the prolific pen of Skimmer, (who wrote for several publications,) was noticed by the press with favour."
attack_mag_1853_590163.txt-199-32_attacks_mag_2005_379002.txt-22-10,Identical,"If nations be at war, we are not judges of the question of right, in that war; we must acknowledge, in both parties, the mutual right of attack, and the mutual right of conquest. || And yet, despite the frequency and deadliness of their attacks, almost nothing is known about individual bombers."
attack_mag_1982_490856.txt-85-5_attacks_news_1966_725841.txt-34-33,Distantly Related,"When I had my heart attack, in Cambridge, two years ago, my lease was up, and I told Mr. Braun I didn't know whether I'd be coming hack, but he held the place for me without a lease, and he didn't raise the rent. "" || They feel the war in Vietnam could be concluded honorably if only the parties concerned accepted U Thant's three points, beginning with the first which calls for the suspension of air attacks on North Vietnam."
attack_mag_2000_368897.txt-14-26_attack_mag_1845_555245.txt-299-1,Distantly Related,"The most dangerous plaques are those prone to rupture; the explosive release of clotting factors and other cells into the blood can cause a heart attack. || The attack of the Boston Teachers upon the Board of Education and its Secretary has failed, - signally and disgracefully failed."
attack_mag_2004_365334.txt-2-9_attack_fic_1848_1279.txt-1511-47,Distantly Related,"That puts them at elevated risk for a heart attack within five years. || It is rather a singular thing for a street musician to sing such songs as you do, and in such a manner, "" -- then, after a pause, during which she did not volunteer any information on the subject, he renewed the attack, with, "" You must have had some instruction."
attack_news_1982_671107.txt-19-96_attack_fic_1853_1170.txt-2289-22,Closely Related,"We believe that the United States should pursue, on an urgent basis, serious strategic arms control negotiations consistent with the maintenance of overall parity with the Soviet Union, including, to the fullest extent possible: // - A mutual and verifiable freeze on the testing, production, and deployment of nuclear warheads, missiles and other delivery systems; // - Major, mutual, balanced and verifiable reductions of nuclear forces to lower equivalent levels, with special attention to destabilizing weapons that are vulnerable to or capable of preemptive attack; // - Strict adherence by both sides to all arms control agreements negotiated to date; // - Measures to prevent the use of nuclear weapons by each superpower, such as expanding political and technical mechanisms to reduce the risk of war by accident or miscalculation, including hot lines among nuclear weapons states and joint United States/Soviet stations to enhance the command and control of nuclear weapons systems; // - Systematic multilateral efforts, both political and technical, to restrain the reckless commerce in sensitive || I examined the boy's feet, and found them red, shining and tumefied, with other indications of a severe attack of chilblains. """
attack_news_1982_671107.txt-19-96_attack_fic_1994_54174.txt-61-23,Distantly Related,"We believe that the United States should pursue, on an urgent basis, serious strategic arms control negotiations consistent with the maintenance of overall parity with the Soviet Union, including, to the fullest extent possible: // - A mutual and verifiable freeze on the testing, production, and deployment of nuclear warheads, missiles and other delivery systems; // - Major, mutual, balanced and verifiable reductions of nuclear forces to lower equivalent levels, with special attention to destabilizing weapons that are vulnerable to or capable of preemptive attack; // - Strict adherence by both sides to all arms control agreements negotiated to date; // - Measures to prevent the use of nuclear weapons by each superpower, such as expanding political and technical mechanisms to reduce the risk of war by accident or miscalculation, including hot lines among nuclear weapons states and joint United States/Soviet stations to enhance the command and control of nuclear weapons systems; // - Systematic multilateral efforts, both political and technical, to restrain the reckless commerce in sensitive || It finally subsided, and though he was exhausted for days afterward, he did not truly believe he had had a heart attack."
