annotation_lbl,category,sentence
Tips_mag_1998_401608.txt-13-26_TIP_mag_2006_398898.txt-37-0,Identical,"If it's cramping your taskbar, check out alternatives for getting to the desktop (see "" Better Ways to Your Desktop, "" Windows Tips, June, page 285). || TIP Invest in a few solid shirts, a cashmere V-neck, and a textured cardigan."
attack_fic_1824_7212.txt-597-16_attack_mag_1981_322209.txt-3-7,Distantly Related,"Many of our men immediately fled; but the greater number rushed on to the intended attack. "" || Mubarak ordered his government to launch an attack on the economic malaise that many analysts consider to be the main cause of the discontent that threatens his regime."
attack_fic_1834_2652.txt-5065-36_attack_mag_1980_296543.txt-17-11,Identical,"You assured me that old Snell and his two sons were the whole force that he carried, while I find two stout, able-bodied men besides, all well armed, and ready for the attack. || Begin's basic argument is that Israel must protect itself against attack, and it was reinforced last week when Palestinian terrorists struck a kibbutz along the Israeli-Lebanese border."
attack_fic_1835_7134.txt-2235-79_attacks_news_1987_670531.txt-11-7,Identical,"A day was appointed, but being unacquainted with the art of writing, or the use of numbers, the period was designated by a bundle of sticks, every stick representing a day; each of the confederated chiefs prepared a bundle corresponding in number with those of his associates, one of which was to be burned daily; and the committing of the last to the flames, was to be the signal for the attack. "" || They have killed several unarmed civilians during attacks on agricultural cooperatives guarded by Sandinista militiamen who fought the rebels."
attack_fic_1835_7309.txt-3267-10_attacks_mag_2005_379095.txt-6-29,Identical,"The colonel will therefore consider the order to stand the attack of the || But as the trail of bodies that began with the first bombing of the World Trade Center in 1993 continues to lengthen, we need to ask why the attacks"
attack_fic_1838_7086.txt-2732-33_attack_mag_1846_524014.txt-277-34,Identical,"being protected by the batteries of New-York, Governor's Island, and Red Hook; that, on the arrival of their fleet through the Sound, instead of making a direct attack on New-York, they should land at Kingsbridge, and take up a position across the island of New-York, cut off all communication with the mainland, and, blockading General Washington by land and water, compel him to capitulate on their own terms. "" || Yet they stand in special need of defence, as the country from which they draw their support has not in itself the means of promptly sustaining them in their attempts to repel an attack, and especially as the hope, so confidently and cruelly entertained across the Atlantic, of deriving assistance from servile insurrections, would greatly tend to attract invasion towards this portion of our Union."
attack_fic_1838_7250.txt-1095-10_attack_nf_2007_775314.txt-41-4,Identical,"He shifts his position continually, and never hazards an attack. || Albert responded to the attack by beating up the white man, a crime so severe for a black youth that he fled Union Springs, terrified that he would be lynched."
attack_fic_1839_7024.txt-2377-9_attacks_mag_1994_425911.txt-209-3,Identical,"I thought I had just awoke, after the attack which was made upon me by the assassin, when I was on my way to Mr. Marisett's house. || During three separate attacks spanning 35 minutes, none of Kitty Genovese's neighbors tried to intervene."
attack_fic_1845_7170.txt-4861-9_attack_news_2005_650884.txt-75-29,Distantly Related,"A single instance of discipline sprang from a rude attack made by one of the larger boys, Consider Gisborne, on one whose helplessness appealed strongly to the teacher's sensibilities, Job Luce. || Its reporters and their families shop in the same markets, walk the same streets and sit in the same cafes that have long been at risk of terrorist attack."
attack_fic_1846_544.txt-3481-11_attack_mag_1984_299534.txt-14-19,Distantly Related,"But he rejected the compromise indignantly, and still continued his attack on my face, as though nothing short of that would satisfy him. || last August the government uncovered a military plot to end the war by killing Saddam Hussein in a bomb attack."
attack_fic_1846_544.txt-3481-11_attack_nf_1982_774241.txt-1410-26,Distantly Related,"But he rejected the compromise indignantly, and still continued his attack on my face, as though nothing short of that would satisfy him. || The day is saved and the Indians routed only by the skill of Colonel Bouquet, who feigns a retreat, lures the Indians to the attack and, with a cunning that rivals that of his enemy, launches a countercharge by men hidden on the Indians ' flank."
attack_fic_1853_2486.txt-330-33_attack_fic_1968_781997.txt-4233-2,Distantly Related,", like the rest of the building, were rendered, by their thickness, bullet proof -- so that when closed and bolted, the house was capable of withstanding an ordinary attack of the Indians. || The dreadful attack upon Crystal Knox had been the more dramatic aspect of it; but the fact that, even after that warning, Ted had actually been about to let himself be dragged into the vortex of the so-called "" Peace Party "" movement was, in Ceil's mind, far more fundamental and frightening"
attack_fic_1858_1282.txt-1444-24_attack_mag_1853_590234.txt-200-60,Distantly Related,"Indeed such was the shattered condition of the little tenement, that you might easily have imagined it suffering from a forty years ' attack of chronic disease, and quite unfit for the habitation of so great a military hero. || The good people of England were not so enlightened at the * "" The old jealousies of which it "" (a standing army) "" was the object, no longer exist, and there can be no doubt that the establishment of a properly trained military force is not only indispensable to guaranty the national independence from hostile attack, but that it is the best force that can be employed to maintain internal tranquillity and order. """
attack_fic_1860_9817.txt-2290-22_attack_fic_1857_9075.txt-4573-21,Distantly Related,"The two congenial spirits then together went to a loop-hole which commanded the whole ground, and speedily arranged a plan of attack, and the different parts which each of their companies should take in carrying it into execution. || deeds of Christian charity, and by the time it was concluded, the boys awoke, eager to make an attack upon the luncheon."
attack_fic_1962_781986.txt-3553-2_attacks_news_1989_669714.txt-32-21,Identical,"When the attack came in the film or novel, it would be satisfying. || ' Some US officials are also angered by what they suspect is Assad ' s quiet encouragement of the attempted cross-border attacks from southern Lebanon into Israel."
attack_fic_1982_780070.txt-3698-5_attack_nf_1966_773935.txt-336-23,Distantly Related,"I would have a sudden attack of swooning feminine weakness. || In Part IV, as noted in the previous chapter, Schelling follows the same pattern in his discussion of protection against surprise attack."
attack_fic_1985_780062.txt-118-13_attack_news_1972_730368.txt-11-20,Closely Related,"The duty officer had programmed it to pass on word of the reported attack and had added the information that Shubra planned to respond to the call for help. || Without such temperature sebsitivity, the vaccine viruses could well cause an infection at least as virulent as a natural attack."
attack_fic_1988_780054.txt-2791-11_attack_fic_1982_780051.txt-4396-7,Closely Related,"The formless couch was beginning to give me a sensory deprivation attack. || I think he's had a heart attack. """
attack_fic_1988_780054.txt-2791-11_attack_news_1965_724563.txt-1-1,Distantly Related,"The formless couch was beginning to give me a sensory deprivation attack. || political attack yesterday on Charles A. Buckley, who reH Isponded with a bitter attack on Senate Majority Leader! '"
attack_fic_1988_780054.txt-2791-11_attacks_nf_1994_773891.txt-987-21,Closely Related,"The formless couch was beginning to give me a sensory deprivation attack. || As we will be discussing in Chapter 15, the value of levels of cholesterol in the blood in predicting heart attacks is not simple, although I think there is complete agreement that our diet should not make it go up too much."
attack_fic_2004_49050.txt-745-14_attacks_fic_1853_9142.txt-2686-17,Distantly Related,"The drones came swooping toward us, and it became clear that their first attack hadn't been a mistake. || I have been in the country a little more than three months; and have had several attacks of the fever."
attack_mag_1832_564307.txt-140-16_attack_mag_1970_315464.txt-8-1,Identical,"While places situated in the interior and on navigable streams have been the favorite objects of attack, the sea-board, in almost all countries, has been nearly exempt. || The attack that really lent urgency to Lon Nol's requests for outside military aid (see THE NATION) was a show of Communist power and Cambodian impotence at Saang, a handsome French provincial town only 15 miles south of Phnom-Penh on the west bank of the Bassac River."
attack_mag_1840_586497.txt-150-6_attack_fic_1839_7024.txt-2377-9,Distantly Related,"This is the first point of attack, the only immediate palliative which there seems any hope of applying. || I thought I had just awoke, after the attack which was made upon me by the assassin, when I was on my way to Mr. Marisett's house."
attack_mag_1840_586497.txt-150-6_attacks_nf_1845_748321.txt-2041-23,Distantly Related,"This is the first point of attack, the only immediate palliative which there seems any hope of applying. || Its sympathy for my brethren in bonds -- its scathing denunciations of slaveholders -- its faithful exposures of slavery -- and its powerful attacks upon the upholders of the institution -- sent a thrill of joy through my soul, such as I had never felt before!"
attack_mag_1853_590234.txt-200-60_attack_mag_1962_492071.txt-8-21,Identical,"The good people of England were not so enlightened at the * "" The old jealousies of which it "" (a standing army) "" was the object, no longer exist, and there can be no doubt that the establishment of a properly trained military force is not only indispensable to guaranty the national independence from hostile attack, but that it is the best force that can be employed to maintain internal tranquillity and order. "" || Develop an adequate passive defense in the form of shelters, civil-defense organizations, and means of rehabilitating the nation after attack."
attack_mag_1968_212735.txt-7-17_attack_mag_1846_524014.txt-26-2,Distantly Related,"Watson describes his own shortcomings of laziness and lack of direction; his narrow escape from physical attack by a female crystallographer when he challenged her theories; the abrasive personality of talented Co-worker Crick; an incredible high school-level error by brilliant Chemist Linus Pauling that temporarily threw him off course, enabling Watson and Crick to win the DNA race; || species of attack against which - we protest is too mean-spirited to deserve refutation."
