annotation_lbl,category,sentence
Fiction_mag_1999_407438.txt-17-23_fiction_mag_1978_319925.txt-11-20,Unrelated,"But perverse prizes have become the Cannes norm; there hasn't been a truly popular Palme d'Or winner since 1994's Pulp Fiction. || Shaw spent five decades writing big movies and novels (The Young Lions, Lucy Crown) and unprofitable short fiction, because "" in a novel or a play you must be a whole man."
Fiction_mag_2004_385610.txt-94-8_fictions_fic_1989_14343.txt-309-40,Unrelated,"How has movie culture changed since "" Pulp Fiction ""? || FIRST GIRL Yet, there is abundant evidence from their songs and cherished traditions that Australian aborigines are by no means destitute of some qualities in which civilized men glory, such as the power of inventing tragic and sarcastic fictions, the thirst for religious mystery, contempt for pain, and reverence for departed friends and ancestors."
Fiction_news_1980_734517.txt-23-0_fiction_news_2004_661021.txt-44-32,Distantly Related,"Fiction five: What the Soviets are doing in Afghanistan is nobody's business but their own and the Afghans '. || Martha Stewart awaits sentencing for lying to investigators; 28 top federal employees hold fake degrees; journalists at USA Today, The New York Times, and The Nation have presented fiction as fact."
Gas_fic_1853_9200.txt-2512-29_gas_nf_1853_748464.txt-606-21,Identical,"To which the youth replied by thrusting his tongue into one cheek, closing one eye in an indescribable manner, and repeating, emphatically the monosyllable, "" Gas! "" || On the application of the heat from a spirit lamp to the bottom of the flask, a current of chlorine gas will be disengaged, and pass into the bromine, when it readily combines, and gives off a vapor, which, when condensed in the third vessel, forms a volatile yellowish-red liquid."
Gas_mag_1963_478107.txt-2-23_gas_news_2005_608686.txt-4-27,Identical,"The National Flog Farmer, published at Grundy Center, Iowa, has announced: Manure Smell Furnishes Farmstead's Power Needs; Gas Produced From Dung: Fertilizer Value Saved. || American Electric Power said it will pay $81 million to settle a lawsuit and investigations by federal regulators who accused the utility's traders of manipulating natural gas prices."
Gas_mag_2001_408078.txt-1033-13_gas_fic_1992_40319.txt-74-22,Identical,"The man with the newspaper is the painter's brother, Rene de Gas; and he might well have been reading the timeless plaint the Picayune published that year: "" Taxes! || Air-raid sirens have sounded in Tel Aviv, the correspondent in that city tells us, speaking through the absurd yet frightening gas mask that causes him to resemble an oversized anteater."
Gas_mag_2006_384782.txt-3-32_gases_nf_1843_752682.txt-216-4,Closely Related,"Two of the biggest losers: Boston Scientific, which voluntarily recalled thousands of pacemakers and defibrillators, and Anadarko Petroleum, which fell after it agreed to buy Kerr-McGee and Western Gas Resources for more than $21 billion in cash. || This property of absorbing gases varies with different kinds of charcoal: it is possessed in a higher degree by those containing the most pores, i.e. where the pores are finer; and in a lower degree in the more spongy kinds, i.e. where the pores are larger."
Graft_mag_2000_413181.txt-288-10_graft_mag_1976_291145.txt-21-13,Identical,"For further reading, try: Eureka: Gold, Graft and Grievances, by B. and B. || Among its first official acts was the appointment of a committee to probe graft."
Graft_mag_2000_413181.txt-288-10_graft_nf_1850_747863.txt-218-10,Unrelated,"For further reading, try: Eureka: Gold, Graft and Grievances, by B. and B. || Fig 3 This lateral motion explains the reason why a graft set in the longitudinal cleft of a stock, receives the sap from the split surfaces of the cleft, and succeeds as well as when cross-sections of both are brought into contact."
Graft_nf_1999_774959.txt-51-1_graft_nf_1839_747931.txt-291-1,Unrelated,"// Graft, gambling, and prostitution were not Port Arthur's only distinguishing features. || The graft is prepared by cutting it in a sloping manner in a reverse position, so that when placed on the cut of the stock it forms a neat splice."
Grafts_nf_1848_747893.txt-2589-0_graft_fic_1974_13208.txt-891-12,Unrelated,"Grafts often bear some fine clusters the first season of growth, and pretty considerably the second. "" || PAUL We try to live with lies and corruption and fraud and graft and violence and exploitation and."
Grafts_nf_1848_747893.txt-2589-0_graft_nf_1839_747931.txt-294-29,Identical,"Grafts often bear some fine clusters the first season of growth, and pretty considerably the second. "" || When the graft is set, it is to be bound with bass-string, beginning at the bottom and winding it upwards in a gradual manner, When the graft is bandaged, it is to be covered with clay or other composition in the same manner as directed for the cleft-graft."
Grafts_nf_1850_747863.txt-404-1_graft_news_1961_721980.txt-15-36,Unrelated,"/z/ Grafts which have become dry, may be restored if the moisture is applied so gradually that its absorption may re quire several weeks. || Meanwhile, Mayor Wagner renewed his demand that Mr. Lefkowitz repudiate Mr. Kenna, Mr. Wagner declared that Mr. Lefkowitz "" knows what was in the State Investigation Commission's report on Kenna, and the graft involved in the Lin denwood housing project in Queens. """
Grafts_nf_1850_747863.txt-404-1_graft_nf_1980_774261.txt-641-30,Closely Related,"/z/ Grafts which have become dry, may be restored if the moisture is applied so gradually that its absorption may re quire several weeks. || Lung transplants done in 32 patients during the last ten years have been quite disappointing, with only 3 patients living for more than thirty days | with a functioning graft."
Grafts_nf_1850_747863.txt-404-1_grafts_nf_1850_747863.txt-1739-22,Identical,"/z/ Grafts which have become dry, may be restored if the moisture is applied so gradually that its absorption may re quire several weeks. || Fine mould or peat, from the box in which the roots were packed, is sprinkled over the bottom, the grafts are placed in, slanting, in successive layers, and all the spaces filled with mould or peat."
Grafts_nf_1858_747890.txt-616-0_graft_mag_1979_480051.txt-9-19,Unrelated,"Grafts taken - from the upright shoots near the top of the tree are apt to make a vigorous and upright growth, but are more tardy in bearing. || : they support Stroessner for what they can get, and in addition to land, this includes govern-ment graft, contraband, and revenue from narcotics and prostitution."
Grafts_nf_1858_747890.txt-616-0_graft_news_1962_722583.txt-15-13,Unrelated,"Grafts taken - from the upright shoots near the top of the tree are apt to make a vigorous and upright growth, but are more tardy in bearing. || The politicians are dormant, they'll do nothing to clean up the graft, vice, and corruption."
LAND_news_1991_619072.txt-65-6_Land_nf_1856_769137.txt-442-21,Identical,"ALLEN L. CHASE San Francisco THE LAND OF OZ Editor -- Jordan is the new mayor, the Niners aren't going to the playoffs and Bill Graham is dead. || The agitations in Ireland, Scotland, and Wales have long been on the verge of bloody conflict, and a Land League has been formed in Germany at Berlin, of which Dr. A. Theodor Stamm is president, having for its object the transfer of land ownership from individuals to the State."
LASS_fic_1989_13956.txt-513-4_lass_fic_1985_10727.txt-2751-2,Identical,"DICKON SHE 'S A LASS AND THA ART ' RIGHT, AS NEEDS A SPOT WHERE SHE CAN REST IN. || Aye, lass, that they are, by your definition."
LASS_fic_1989_13956.txt-513-4_lasses_fic_1824_7211.txt-2276-17,Identical,"DICKON SHE 'S A LASS AND THA ART ' RIGHT, AS NEEDS A SPOT WHERE SHE CAN REST IN. || The morning rose that ushered in the potato digging-day, in which numerous throngs of lads and lasses dressed in their best attire, with light and merry hearts came from all parts of the adjacent country, into the town of Larne; the lads to march to the work of charity and benevolence, the lasses to witness the procession, and reward their lovers as they passed them with their smiles."
LASS_fic_1989_13956.txt-513-4_lassi_news_2006_623988.txt-62-17,Unrelated,"DICKON SHE 'S A LASS AND THA ART ' RIGHT, AS NEEDS A SPOT WHERE SHE CAN REST IN. || The five choices (all $8) include one infused with lychee, another mixed with mango lassi and still another served up with a lemon wedge."
Land_mag_2001_412021.txt-135-8_land_fic_1980_782022.txt-1850-13,Identical,"The investigators began quizzing him about the Holy Land Foundation. || All the intelligence I had of him, from his house and his land and his train and his resident poets, had not prepared me for the impel sonal force of him, the frightening freedom of him."
Land_nf_1856_769137.txt-442-21_land_fic_1980_782022.txt-1850-13,Unrelated,"The agitations in Ireland, Scotland, and Wales have long been on the verge of bloody conflict, and a Land League has been formed in Germany at Berlin, of which Dr. A. Theodor Stamm is president, having for its object the transfer of land ownership from individuals to the State. || All the intelligence I had of him, from his house and his land and his train and his resident poets, had not prepared me for the impel sonal force of him, the frightening freedom of him."
Land_nf_1856_769137.txt-442-21_land_mag_1827_553793.txt-53-70,Unrelated,"The agitations in Ireland, Scotland, and Wales have long been on the verge of bloody conflict, and a Land League has been formed in Germany at Berlin, of which Dr. A. Theodor Stamm is president, having for its object the transfer of land ownership from individuals to the State. || This definition is, however, essentially different from the other, and confounds that rent, "" which is paid for the use of the original and indestructible powers of the soil, "" with that paid in consequence of the advance in the price of raw produce from restrictions on the trade in corn, and the monopoly which in some countries is connected with the possession of land."
Landing_mag_1996_384072.txt-14-33_land_fic_1966_781993.txt-1898-33,Unrelated,"Some additional smarts went into reconfiguring Sugarloaf's trails: To make room for the increased skier traffic caused by the new SuperQuad lift, two cruising runs, Hayburner and King's Landing, were cut. || Once they held large holdings of land, but they began to lose it, plot after plot, in all the ways a family destined for disaster can find to lose its land."
