annotation_lbl,category,sentence
FICTION_nf_1859_747415.txt-1739-70_fiction_fic_1997_42375.txt-311-4,Identical,", p. 423), "" Even under the supposition that Wilhelm von Humboldt, in his now past generation, when writing ' on the Diversity of Languages and Peoples, ' may have speculated upon the possibility of reducing both into one original stock, it will remain equally certain that, in such an assumed conclusion, he was biassed by no dogmatical respect for MYTHS, FICTION, or PRETENDED TRADITION; and furthermore that, if he grounded his results on the ' Kawi Sprache, ' he inadvertently built upon a quicksand, as subsequent researches have established. ' || Among his books of fiction are In Silence There Are Ghosts (Baker Book House), a novel, and The Secrets of Barneveld Calvary (Baker Book House), a cycle of stories published earlier this year."
FICTION_nf_1859_747415.txt-1739-70_fictions_mag_1836_554415.txt-27-30,Distantly Related,", p. 423), "" Even under the supposition that Wilhelm von Humboldt, in his now past generation, when writing ' on the Diversity of Languages and Peoples, ' may have speculated upon the possibility of reducing both into one original stock, it will remain equally certain that, in such an assumed conclusion, he was biassed by no dogmatical respect for MYTHS, FICTION, or PRETENDED TRADITION; and furthermore that, if he grounded his results on the ' Kawi Sprache, ' he inadvertently built upon a quicksand, as subsequent researches have established. ' || The opposition he had experienced to his efforts for introducing a simple and expeditious mode of civil practice, free alike from the prolixities of the Spanish and the // fictions of the English Jaw, though it was fortunately unsuccessful, rested in his remembrance, and probably deferred, though it never induced him to forego, this more important and laborious undertaking."
Faces_news_1986_670424.txt-2-0_face_fic_1844_7135.txt-1091-19,Distantly Related,"Faces 20 Years in Prison // In all, Mr. McLaughlin, a lawyer, faces 20 years in prison and automatic disbarment, although a prison sentence for more than the maximum on one count, 7 years, would be unlikely. || Father Eustaquio followed her into a low ceiled chamber, where seated in a cane chair, with her face leaning upon her hand sat the lovely"
Faces_news_1986_670424.txt-2-0_face_mag_1848_524903.txt-319-4,Identical,"Faces 20 Years in Prison // In all, Mr. McLaughlin, a lawyer, faces 20 years in prison and automatic disbarment, although a prison sentence for more than the maximum on one count, 7 years, would be unlikely. || Now, in the face of this doleful strain of complaint, and show of suffering virtue, there is likely, we think, to be found dwelling in the public mind, and finding a voice, too, in public speech, certain significant, and it may be awkward queries, which it were well, perhaps, if the Secretary would prepare himself to answer, that is to say, if he expects to gain much credit for his Popular Appeal against General Scott beyond that of having the ability to maintain a desperate cause with desperate and reckless cunning and ingenuity."
Fiction_fic_1843_7074.txt-24-28_fiction_mag_1838_554606.txt-204-32,Distantly Related,"Let the book pass for what it is worth: if taken for History, it will be thought I had a somewhat remarkable experience, if for Fiction, that I have tolerable Invention; and then my scull will be in the market -- for the booksellers in my lifetime, -- and the Phrenologists afterwards. || Were Italy really oppressed with that torpor which many suppose, scarce any thing could be better adapted to rouse her, than that exciting mixture of historic truth and high colored fiction, which acts so powerfully upon the warm blood of the south."
Fiction_fic_1845_7183.txt-4153-10_fiction_nf_1840_771215.txt-830-5,Identical,"Views and Reviews in American History, Literature, &; Fiction, by W. G. Simms. || that she should now prefer fiction and folly to the healthful writings of wise men."
Fiction_fic_1848_7193.txt-13420-23_fiction_nf_1993_774078.txt-1934-42,Closely Related,"To objections like these, I might answer, in a frank and confidential way, my friend: Truth is stranger than Fiction. || Against the mobile background of the never completely formalised relations between the law of obscenity and the social policing of pornography, and of the migration of specialist pornography's themes and figures into the circuits of a more generally disseminated educative fiction in the guise of ethical techniques for (sexual) self-improvement, our plan is to review the English Obscene Publications Act of 1959 and the 1960 case in which the new statute was to have received its definitive construction, Regina v. Penguin Books Ltd., popularly known as the trial of Lady Chatterley's Lover."
Fiction_fic_1849_7192.txt-1173-44_fiction_mag_1965_488192.txt-74-58,Closely Related,"So much Reality lies along our path -- Reality, vivid and appalling -- Re ality as palpable as is the corpse whose very touch chills you from the hand to the heart -- that we have no time and not much inclination for Fiction. || The revelations of the Twentieth Congress of the Soviet Communist Party threw a glaring light on some of the crevices; yet even the IChrushchey speech posed new questions rather than furnished answers Observing these new conflicts and taking part in them, defining the new questions and searching for answers to them by using the resources of fiction is a thrilling challenge The writer may have a tough time of it; his findings may not agree with official requirements, he may even touch a neuralgic point -- this does not change the writer's duty nor detract from the fascination of the job."
Fiction_fic_1995_52906.txt-780-16_fiction_mag_1829_553971.txt-99-6,Closely Related,"His novel, Beyond the Veil of Stars, made the New York Review of Science Fiction's Year's Best List. || It occurs in fact and in fiction, and in either case it is of a high species."
Fiction_fic_1999_28274.txt-275-9_fictions_fic_1989_14343.txt-309-40,Identical,"The use of archetypal myth in the creation of Fiction is the literary equivalent of peddling dope. || FIRST GIRL Yet, there is abundant evidence from their songs and cherished traditions that Australian aborigines are by no means destitute of some qualities in which civilized men glory, such as the power of inventing tragic and sarcastic fictions, the thirst for religious mystery, contempt for pain, and reverence for departed friends and ancestors."
Fiction_fic_2008_36152.txt-213-12_fiction_nf_2006_746343.txt-61-3,Identical,"Library of Congress subject headings for this publication: Women cartoonists -- Fiction. || In both his fiction ' and his nonfiction, Wallace Stegner emphasized the aridity, vast distances, and isolation of the mountain West."
Fiction_mag_1851_555692.txt-245-8_fictions_nf_1845_771333.txt-565-18,Closely Related,"// A book entitled "" Truth Stranger than Fiction, "" which lies at our elhoxv among other books written by ladies, has in some measure influenced the direction of our remarks upon female privilege and authorship. || If set forth only as a novel and pleasing fancy, it may be classed with other ingenious fictions, that are published without a thought of deception."
Fiction_news_1980_734517.txt-23-0_fiction_news_2004_661021.txt-44-32,Identical,"Fiction five: What the Soviets are doing in Afghanistan is nobody's business but their own and the Afghans '. || Martha Stewart awaits sentencing for lying to investigators; 28 top federal employees hold fake degrees; journalists at USA Today, The New York Times, and The Nation have presented fiction as fact."
Fiction_news_1980_734517.txt-36-0_Fiction_fic_1845_7183.txt-4153-10,Closely Related,"Fiction eight: The decision last year to cut off aid to Pakistan, Afghanistan'sneighbor, was justifiable as a measure to prevent Pakistan from developing a nuclear weapon. || Views and Reviews in American History, Literature, &; Fiction, by W. G. Simms."
Fiction_nf_1998_775165.txt-1-31_fictions_nf_1841_747994.txt-2145-20,Distantly Related,"by Anthony Trollope // Sophie's Choice by William Styron // Henry and Clara by Thomas Mallon // Underworld by Don DeLillo // Lonesome Dove by Larry McMurtry // 10 Non Fiction Books That Help Us Understand the World // The Decline and Fall of the Roman Empire by Gibbons // The Best and the Brightest by David Halberstam // Lenin's Tomb by David Remnick // Lincoln by David Herbert Douglas // Silent Spring by Rachel Carson // In Cold Blood by Truman Capote // How We Die by Sherwin Nuland // The Unredeemed Captive by John Demos // The Second Sex by Simone de Beauvoir // The Power Broker by Robert || This realization can not be easily effected as with the insane, for the maniac feels the contradiction of his fictions with the world; he therefore, finding the world in his turns against it with the hope that by its destruction he may realize the purposes of his diseased will."
GAS_fic_2004_780508.txt-903-0_gas_mag_1835_554331.txt-58-8,Closely Related,"GAS STATION -- CONTINUOUS Heroine goes up to the service window with Tubbs and looks inside. || Clear as crystal) sparkling with carbonic acid gas, and effervescing quite as much as champagne, it was nevertheless miserably cold; and the first morning, what with the gas, and what with the low temperature of this cold iron water, it was about as much I could do to swallow it; and, for a few seconds, feeling as if it had sluiced my stomach completely by surprise, I stood hardly knowing what was about to happen; when, instead of my teeth chattering as I expected, I felt the water suddenly grow warm within my waistcoat, and a slight intoxication, or rather exhilaration, succeeded"
Gas_fic_1853_9200.txt-2512-29_gas_nf_1853_748464.txt-606-21,Identical,"To which the youth replied by thrusting his tongue into one cheek, closing one eye in an indescribable manner, and repeating, emphatically the monosyllable, "" Gas! "" || On the application of the heat from a spirit lamp to the bottom of the flask, a current of chlorine gas will be disengaged, and pass into the bromine, when it readily combines, and gives off a vapor, which, when condensed in the third vessel, forms a volatile yellowish-red liquid."
Gas_fic_2002_47816.txt-0-12_gas_nf_1848_747893.txt-3400-18,Identical,"@@9816 IN 1961, WHEN I WAS SIX, Sinclair Oil and Gas transferred my father from Midland, Texas, to Roswell, New Mexico. || I have never noticed any effect produced upon the foliage of tree or herb from the odor or gas arising therefrom."
Gas_mag_1963_478107.txt-2-23_gas_news_2005_608686.txt-4-27,Identical,"The National Flog Farmer, published at Grundy Center, Iowa, has announced: Manure Smell Furnishes Farmstead's Power Needs; Gas Produced From Dung: Fertilizer Value Saved. || American Electric Power said it will pay $81 million to settle a lawsuit and investigations by federal regulators who accused the utility's traders of manipulating natural gas prices."
