annotation_lbl,category,sentence
Landing_mag_1996_384072.txt-14-33_land_mag_1964_490619.txt-25-56,Undecidable,"Some additional smarts went into reconfiguring Sugarloaf's trails: To make room for the increased skier traffic caused by the new SuperQuad lift, two cruising runs, Hayburner and King's Landing, were cut. || We inspected it at an exhibit of Dali paintings, drawings, and watercolors at Knoudler's, where its creator, whom we also inspected, told us that many of the components of its title were also in the picture: his wife, Gala; The Cid, the hero of his native land; nucleic acid; and so on. """
Lass_fic_1974_780164.txt-1015-9_lass_fic_1980_10663.txt-1172-33,Closely Related,"After a moment's silence he said, "" Lass, he can not be buried in consecrated ground. || He considered himself one of the poor, but even the boy knew that this young man's parents had paid his education at the law -- whereas the rest, lad and lass alike, were in the mill or at the works or on the docks at twelve or fourteen."
Lass_fic_1974_780164.txt-1015-9_lassi_news_2006_623988.txt-62-17,Undecidable,"After a moment's silence he said, "" Lass, he can not be buried in consecrated ground. || The five choices (all $8) include one infused with lychee, another mixed with mango lassi and still another served up with a lemon wedge."
Lass_fic_1980_10664.txt-5887-9_lassi_fic_1998_43328.txt-581-6,Undecidable,"Not now, "" said she, "" the Lass hath been thro ' enough Hardshipthese past Days. "" || She took a swig of the lassi, finding it cool and tingly, feeling instantly better."
Lass_fic_1981_10674.txt-5687-12_lasses_fic_1837_7395.txt-1589-33,Undecidable,"Hastily he put 50,000 on a quinella of Pilot Fish and Butterscotch Lass and fled back to the members ' room, gratefully to sip his brandy and soda. || Especially was he beloved by the pretty girls along the Connecticut, whose favor he used to court by presents of the best smoking-tobacco in his stock; knowing well that the country lasses of New England are generally great performers"
Lass_fic_1981_10674.txt-5687-12_lassi_news_2006_623988.txt-62-17,Undecidable,"Hastily he put 50,000 on a quinella of Pilot Fish and Butterscotch Lass and fled back to the members ' room, gratefully to sip his brandy and soda. || The five choices (all $8) include one infused with lychee, another mixed with mango lassi and still another served up with a lemon wedge."
Lass_fic_1994_54062.txt-430-22_lassi_news_2006_623988.txt-62-17,Undecidable,"When it was over, Ryan shook Guynemeyer's thin white hand, and returned the wipe to Wendy, saying "" Lass, I never claimed to be the best. "" || The five choices (all $8) include one infused with lychee, another mixed with mango lassi and still another served up with a lemon wedge."
Lass_mag_1987_494263.txt-44-14_lasses_fic_1824_7211.txt-2276-17,Closely Related,"Just before the Conroys leave, one guest sings a song called "" The Lass of Aughrim. || The morning rose that ushered in the potato digging-day, in which numerous throngs of lads and lasses dressed in their best attire, with light and merry hearts came from all parts of the adjacent country, into the town of Larne; the lads to march to the work of charity and benevolence, the lasses to witness the procession, and reward their lovers as they passed them with their smiles."
Lass_mag_1987_494263.txt-44-14_lassi_news_2006_623988.txt-62-17,Undecidable,"Just before the Conroys leave, one guest sings a song called "" The Lass of Aughrim. || The five choices (all $8) include one infused with lychee, another mixed with mango lassi and still another served up with a lemon wedge."
Lass_news_2001_661933.txt-35-0_lassi_fic_1998_43328.txt-581-6,Undecidable,"Lass was a tough-love disciplinarian during his tenure at the high school from 1955 to 1971, but devoted long hours to counseling and preparing students for college. || She took a swig of the lassi, finding it cool and tingly, feeling instantly better."
Lass_news_2001_661933.txt-36-0_lassi_news_2006_623988.txt-62-17,Undecidable,"Lass retired in 1971 after 16 years as the school's principal. || The five choices (all $8) include one infused with lychee, another mixed with mango lassi and still another served up with a lemon wedge."
Lasses_fic_1860_8725.txt-8-2_lass_fic_1999_30509.txt-368-9,Identical,"Lads, Lasses, Police, &c.,; &c; Costume BRIAN O'LINN. || "" Didn't you know how to swim, lass? """
Lasses_fic_1860_8725.txt-8-2_lassi_fic_1998_43328.txt-581-6,Undecidable,"Lads, Lasses, Police, &c.,; &c; Costume BRIAN O'LINN. || She took a swig of the lassi, finding it cool and tingly, feeling instantly better."
Lasses_mag_1971_479219.txt-250-0_lasses_fic_1824_7211.txt-2276-17,Identical,"Lasses started out as a jockey in Darlington, South Carolina in 1915, getting "" five for ridin ', five for winnin '. "" || The morning rose that ushered in the potato digging-day, in which numerous throngs of lads and lasses dressed in their best attire, with light and merry hearts came from all parts of the adjacent country, into the town of Larne; the lads to march to the work of charity and benevolence, the lasses to witness the procession, and reward their lovers as they passed them with their smiles."
Lasses_mag_1971_479219.txt-250-0_lassi_fic_1998_43328.txt-581-6,Undecidable,"Lasses started out as a jockey in Darlington, South Carolina in 1915, getting "" five for ridin ', five for winnin '. "" || She took a swig of the lassi, finding it cool and tingly, feeling instantly better."
MAXIM_fic_1964_24514.txt-2034-11_maxim_mag_1965_492050.txt-333-54,Undecidable,"GOLDFINGER 'S RUMPUS ROOM - DAY Four men (CHANCER, MAXIM, LAURENCE and BRAND) sit on an elevated platform as another man -- SOLO -- paces forward. || ' "" At least we now know the things we thought were bad are really just as bad as we thought, "" Melnick said An how later, at the Variety Club, a bar frequented by traveling actors, the members of the cast comforted themselves with Scotch and variations of the maxim that Philadelphia audiences are always wrong."
MAXIM_fic_1964_24514.txt-2034-11_maxims_fic_1860_2807.txt-342-10,Undecidable,"GOLDFINGER 'S RUMPUS ROOM - DAY Four men (CHANCER, MAXIM, LAURENCE and BRAND) sit on an elevated platform as another man -- SOLO -- paces forward. || He had, moreover, violated one of his own maxims, in talking incessantly while imbibing his liquor; so she took advantage of the next pause in his conversation to leave the table."
Maxim_fic_1974_13259.txt-451-5_maxims_nf_1837_772749.txt-870-3,Undecidable,"I recalled my Nihilist uncle Maxim hanged by the Cossacks. || These are the maxims of peace and charity, which it is in the power of the females of our country to advocate, both by example and by entreaties."
Maxim_fic_1988_10771.txt-7044-4_maxim_fic_1835_7133.txt-1935-29,Undecidable,"He took her to Maxim's and then regretfully home, and Evgenia was asleep in bed when they got there. || inquired a young Bostonian, forgetful of his orthodox habits -- last Sabbath evening, twirling while he spoke a ticket in his fingers -- "" you know the maxim -- when one is in Rome "" -- "" I have not been here quite long enough yet to apply the rule, "" said I; "" is not the theatre open on other evenings of the week? """
Maxim_fic_1998_43273.txt-149-7_maxim_mag_1849_525201.txt-349-29,Undecidable,"Even if she's not in heat Maxim will come to her. || And instead of laying so much stress on opinion, as if this were the only matter of unity, how much better would it be to remember the maxim acted upon of old, by different parties in the Church, that "" Catholics, as Catholics, agree always in matters of faith, and good Catholics never break charity, but the best Catholics, as men, may vary in their opinions"
Maxim_fic_2001_45565.txt-734-5_maxim_mag_1999_392561.txt-157-23,Undecidable,"As is seen onscreen while Maxim pans his camera. || If the bulk of the 20th century was defined by American military might, its last decade may be summed up by this maxim: "" We are all Americans now, like it or not. """
Maxim_fic_2007_33912.txt-1-0_maxim_mag_1852_566154.txt-16-15,Undecidable,"Maxim Abdullaev hurls the question through the airwaves as if it were an ax, cleaving pretense. || RESPECT yourself, if you wish to be respected by others, "" is a maxim well understood in its application to individuals, and it is no less true when applied to communities."
Maxim_fic_2007_33912.txt-1-0_maxims_nf_1837_772749.txt-870-3,Undecidable,"Maxim Abdullaev hurls the question through the airwaves as if it were an ax, cleaving pretense. || These are the maxims of peace and charity, which it is in the power of the females of our country to advocate, both by example and by entreaties."
Maxim_mag_1975_286460.txt-0-27_maxim_fic_1835_7133.txt-1935-29,Undecidable,"@@286460 GORKY Book and Lyrics by STEVE TESICH Music by MEL MARVIN Imagine a somewhat insecure Bertolt Brecht writing a kind of Man of La Mancha about Maxim Gorky, the Russian Revolution and its after math. || inquired a young Bostonian, forgetful of his orthodox habits -- last Sabbath evening, twirling while he spoke a ticket in his fingers -- "" you know the maxim -- when one is in Rome "" -- "" I have not been here quite long enough yet to apply the rule, "" said I; "" is not the theatre open on other evenings of the week? """
Maxim_mag_1975_286460.txt-2-13_Maxim_fic_1982_780034.txt-1897-16,Undecidable,"Playwright Steve Tesich, 33, has attempted to use one man, Maxim Gorky, as the mirror of a homeland, Russia, undergoing radical social change. || Kate turned to Dominique and said graciously, "" Would you like to have dinner at Maxim's or? """
Maxim_mag_1983_298923.txt-2-15_maxim_mag_1838_586189.txt-339-10,Undecidable,"Not far away, well-heeled tourists tuck into French cuisine at Cardin's elegant new Maxim's de Pkin. || They themselves pretend to xplain it by quoting that stale maxim about honesty being the best policy; but for my part I never saw honesty achieve such wonders,"
Maxim_mag_1993_425233.txt-135-7_maxim_mag_1999_392561.txt-157-23,Undecidable,"nest, killing thirteen and capturing two Maxim guns. || If the bulk of the 20th century was defined by American military might, its last decade may be summed up by this maxim: "" We are all Americans now, like it or not. """
Maxim_mag_1998_401996.txt-21-12_maxim_nf_2008_774727.txt-197-3,Undecidable,"We also surveyed more than 100 readers of the men's magazine Maxim who were not reluctant to share their shiver spots. || wielded his favorite maxim: "" It is easy to control a trained army but next to impossible to regulate a mob. """
