annotation_lbl,category,sentence
Landing_mag_1996_384072.txt-14-33_land_fic_1966_781993.txt-1898-33,Undecidable,"Some additional smarts went into reconfiguring Sugarloaf's trails: To make room for the increased skier traffic caused by the new SuperQuad lift, two cruising runs, Hayburner and King's Landing, were cut. || Once they held large holdings of land, but they began to lose it, plot after plot, in all the ways a family destined for disaster can find to lose its land."
Lass_fic_1974_780164.txt-1015-9_lassi_news_2006_623988.txt-62-17,Unrelated,"After a moment's silence he said, "" Lass, he can not be buried in consecrated ground. || The five choices (all $8) include one infused with lychee, another mixed with mango lassi and still another served up with a lemon wedge."
Lass_fic_1981_10674.txt-5687-12_lass_fic_1999_30509.txt-368-9,Undecidable,"Hastily he put 50,000 on a quinella of Pilot Fish and Butterscotch Lass and fled back to the members ' room, gratefully to sip his brandy and soda. || "" Didn't you know how to swim, lass? """
Lass_fic_1981_10674.txt-5687-12_lasses_fic_1837_7395.txt-1589-33,Undecidable,"Hastily he put 50,000 on a quinella of Pilot Fish and Butterscotch Lass and fled back to the members ' room, gratefully to sip his brandy and soda. || Especially was he beloved by the pretty girls along the Connecticut, whose favor he used to court by presents of the best smoking-tobacco in his stock; knowing well that the country lasses of New England are generally great performers"
Lass_fic_1994_54062.txt-430-22_lassi_news_2006_623988.txt-62-17,Unrelated,"When it was over, Ryan shook Guynemeyer's thin white hand, and returned the wipe to Wendy, saying "" Lass, I never claimed to be the best. "" || The five choices (all $8) include one infused with lychee, another mixed with mango lassi and still another served up with a lemon wedge."
Lass_mag_1987_494263.txt-44-14_lasses_fic_1824_7211.txt-2276-17,Identical,"Just before the Conroys leave, one guest sings a song called "" The Lass of Aughrim. || The morning rose that ushered in the potato digging-day, in which numerous throngs of lads and lasses dressed in their best attire, with light and merry hearts came from all parts of the adjacent country, into the town of Larne; the lads to march to the work of charity and benevolence, the lasses to witness the procession, and reward their lovers as they passed them with their smiles."
Lass_news_1976_732547.txt-14-10_lassi_news_2006_623988.txt-62-17,Undecidable,"the Editor: In a recent Op-Ed article, Abraham Lass, a retired high-school principal, recalled with fondness the school system he knew, a system that he says "" rewarded me and my colleagues for what we knew,. || The five choices (all $8) include one infused with lychee, another mixed with mango lassi and still another served up with a lemon wedge."
Lass_news_2001_661933.txt-36-0_lass_fic_1843_7208.txt-10532-32,Undecidable,"Lass retired in 1971 after 16 years as the school's principal. || But when, as he got accustomed to the place, he accosted them with a gentle voice, said a complimentary word for their sign-board, with its full-length sailor's lass -- Hope upon her anchor, or sturdy Strength, standing square upon his pins -- they began at once to have a fancy for the old man."
Lasses_fic_1860_8725.txt-8-2_lass_fic_1999_30509.txt-368-9,Identical,"Lads, Lasses, Police, &c.,; &c; Costume BRIAN O'LINN. || "" Didn't you know how to swim, lass? """
Lasses_fic_1860_8725.txt-8-2_lassi_fic_1998_43328.txt-581-6,Unrelated,"Lads, Lasses, Police, &c.,; &c; Costume BRIAN O'LINN. || She took a swig of the lassi, finding it cool and tingly, feeling instantly better."
Lasses_mag_1971_479219.txt-250-0_lassi_fic_1998_43328.txt-581-6,Unrelated,"Lasses started out as a jockey in Darlington, South Carolina in 1915, getting "" five for ridin ', five for winnin '. "" || She took a swig of the lassi, finding it cool and tingly, feeling instantly better."
Maxim_fic_2001_14550.txt-786-100_maxim_mag_1838_586189.txt-339-10,Undecidable,"Young Fraser was wholly innocent, at the time, of the darker implication of the project, and was promptly stationed at Turku, in the Karelian Isthmus.Young Fraser, like many in those days, believed what he had been told: that the Soviet Union must be stopped in her aggression against tiny Finland, a truth as apparent to him as the fact that Stalingrad had been named for Lenin.He and a young colleague, Truesdale, came to be posted on a low bluff, near the outermost ring of Turku, with an ancient Maxim gun from the Great War, seven crates of rusty ammunition, and a firing radius of 45 degrees. || They themselves pretend to xplain it by quoting that stale maxim about honesty being the best policy; but for my part I never saw honesty achieve such wonders,"
Maxim_fic_2001_45565.txt-725-6_maxim_nf_2008_774727.txt-197-3,Undecidable,"of the vicinity, next day Maxim and Jeff set off for the seaside under gray clouds. || wielded his favorite maxim: "" It is easy to control a trained army but next to impossible to regulate a mob. """
Maxim_fic_2007_33912.txt-1-0_maxim_mag_1852_566154.txt-16-15,Undecidable,"Maxim Abdullaev hurls the question through the airwaves as if it were an ax, cleaving pretense. || RESPECT yourself, if you wish to be respected by others, "" is a maxim well understood in its application to individuals, and it is no less true when applied to communities."
Maxim_fic_2008_36110.txt-8-26_maxims_nf_1964_774160.txt-452-13,Identical,"Some days when Em ran up to the drawbridge and saw the kid instead of Deke in the old cane chair outside the gatehouse, reading Maxim or Popular Mechanics rather than The New York Times, she was startled to realize that Saturday had come around again. || It is not difficult to produce an anthology of beautiful Hasidic tales and maxims on the subject of prayer, but to do this without reference to the system as a whole is to present a half-truth."
Maxim_mag_1960_311388.txt-12-27_maxims_nf_1841_747644.txt-1130-35,Undecidable,"All this is, more or less, the story of a fellah who once lived in the Cairo slum of Attarine, is now at Chez Maxim's (where Bandleader Azzam himself hit the big time), and adores his girl "" like tomato sauce "" (salsa del pommodore in Azzam's pidgin Italian). || The writings of Quisne, Turgot, and the friends of those authors, are of a serious kind; but they labored under the same disadvantage with Montesquieu; their writings abound with moral maxims of government, but are rather directed to economize and reform the administration of"
Maxim_mag_1981_323299.txt-7-0_maxims_nf_1964_774160.txt-452-13,Undecidable,"Maxim's, the world-renowned, gastronomic masterpiece on the city's tony Rue Royale || It is not difficult to produce an anthology of beautiful Hasidic tales and maxims on the subject of prayer, but to do this without reference to the system as a whole is to present a half-truth."
Maxim_mag_1983_298923.txt-2-15_maxim_mag_1838_586189.txt-339-10,Undecidable,"Not far away, well-heeled tourists tuck into French cuisine at Cardin's elegant new Maxim's de Pkin. || They themselves pretend to xplain it by quoting that stale maxim about honesty being the best policy; but for my part I never saw honesty achieve such wonders,"
Maxim_mag_1993_425233.txt-135-7_maxim_mag_1999_392561.txt-157-23,Unrelated,"nest, killing thirteen and capturing two Maxim guns. || If the bulk of the 20th century was defined by American military might, its last decade may be summed up by this maxim: "" We are all Americans now, like it or not. """
Maxim_mag_1998_401996.txt-21-12_maxim_nf_2008_774727.txt-197-3,Undecidable,"We also surveyed more than 100 readers of the men's magazine Maxim who were not reluctant to share their shiver spots. || wielded his favorite maxim: "" It is easy to control a trained army but next to impossible to regulate a mob. """
Maxim_mag_2000_368396.txt-14-7_maxims_fic_1860_2807.txt-342-10,Undecidable,"In person Rodriguez looks more like a Maxim cover girl than a pugilist (she has dropped 10 lbs. || He had, moreover, violated one of his own maxims, in talking incessantly while imbibing his liquor; so she took advantage of the next pause in his conversation to leave the table."
Maxim_mag_2007_388357.txt-26-21_Maxim_news_1970_728376.txt-16-54,Undecidable,"Since I didn't think I'd get much mileage out of such phrases over a candlelight dinner for two at Maxim's or an avant-garde soiree on the Left Bank, I dropped out of "" Conversational French "" and into "" The Stock Market and You "" -a magnet for men, I felt sure. || Russell's self-assessment scanted his lifelong passionate such as Whitehead and Wittgenstein; scientists such as Ein stein, Niels Bohr and Max Born; writers such as P. G. Wodehouse, Joseph Conrad, D. H. Lawrence, E. M. Forster, T. S. Eliot, Ezra Pound, George Bernard Shaw, Maxim Gorky and H. G. Wells; and political figures"
Maxim_news_1998_611613.txt-44-8_maxims_nf_1841_747644.txt-1130-35,Undecidable,"His code name in his younger days was Maxim. || The writings of Quisne, Turgot, and the friends of those authors, are of a serious kind; but they labored under the same disadvantage with Montesquieu; their writings abound with moral maxims of government, but are rather directed to economize and reform the administration of"
Multitudes_mag_1844_565335.txt-20-0_multitude_fic_1828_7245.txt-310-17,Distantly Related,Multitudes in various communions are practicing an // 196 Something wanting to the World's Conversion. || As if it were a mark of deplorable fatuity for a babe to believe now as a multitude of wise and great and gifted men have heretofore believed in every age of the world!
