annotation_lbl,category,sentence
Maxim_mag_1993_425233.txt-137-15_Maxim_fic_1969_10521.txt-571-8,Unrelated,"Thomason described that fight in the third person: "" Here and there a well-fought Maxim gun held its front until somebody-officer, non-com, or private-got a few men together and, crawling to left or right, gained a flank and silenced it. || Gregory had a chef who had worked at Maxim's in Paris."
Maxim_mag_1998_401996.txt-21-12_MaxIm_mag_2004_413046.txt-47-7,Undecidable,"We also surveyed more than 100 readers of the men's magazine Maxim who were not reluctant to share their shiver spots. || Such familiar software names as TheSky, MaxIm DL, and Astronomer's Control Panel are installed on his machines."
Maxim_mag_2006_380363.txt-4-12_maxim_fic_1838_7359.txt-3306-8,Undecidable,"It will be soon, now that local editions of glossies from Maxim to Vogue are feeding the hunger for gadgets, new duds and fast cars -- social ammunition for middle-class lifestyles. || There is wisdom, princess, in the maxim of thy prophet, and its spirit is found in many of the sayings of truer prophets who went before him, and whose words are familiar to thy royal mother, though I fear they are not to thee; a misfortune wholly to be traced to that misadventure of thine, Piso, in being thrown into the company of the Christian Probus on board the Mediterranean trader."
Maxim_mag_2006_380363.txt-4-12_maxims_nf_1854_750818.txt-1415-4,Undecidable,"It will be soon, now that local editions of glossies from Maxim to Vogue are feeding the hunger for gadgets, new duds and fast cars -- social ammunition for middle-class lifestyles. || administered according to certain maxims which they held sacred; and of those maxims they held none more sacred than this, that every increase of the power of France ought to be viewed with extreme jealousy."
Maxim_mag_2007_388357.txt-26-21_maxim_fic_1838_7359.txt-3306-8,Undecidable,"Since I didn't think I'd get much mileage out of such phrases over a candlelight dinner for two at Maxim's or an avant-garde soiree on the Left Bank, I dropped out of "" Conversational French "" and into "" The Stock Market and You "" -a magnet for men, I felt sure. || There is wisdom, princess, in the maxim of thy prophet, and its spirit is found in many of the sayings of truer prophets who went before him, and whose words are familiar to thy royal mother, though I fear they are not to thee; a misfortune wholly to be traced to that misadventure of thine, Piso, in being thrown into the company of the Christian Probus on board the Mediterranean trader."
Maxim_news_1988_670728.txt-8-26_Maxim_mag_2006_380363.txt-4-12,Undecidable,"dining rooms The French-born chef, Patrick Pinon, who previously ran kitchens at La Recolte, the Garden City Hotel on Long Island, and Maxim ' s, clearly is capable of turning out splendid dishes to justify the $49 prix fixe; at the moment, however, he seems to be straining, trying to dazzle customers with handiwork rather than delight them with clean flavors. || It will be soon, now that local editions of glossies from Maxim to Vogue are feeding the hunger for gadgets, new duds and fast cars -- social ammunition for middle-class lifestyles."
Maxim_news_1988_670728.txt-8-26_maxim_mag_1982_492257.txt-124-12,Undecidable,"dining rooms The French-born chef, Patrick Pinon, who previously ran kitchens at La Recolte, the Garden City Hotel on Long Island, and Maxim ' s, clearly is capable of turning out splendid dishes to justify the $49 prix fixe; at the moment, however, he seems to be straining, trying to dazzle customers with handiwork rather than delight them with clean flavors. || Engraved on the facade, just above the entrance, is a maxim: "" Knowledge Is Power. """
Maxim_news_1998_611613.txt-44-8_maxim_fic_1827_7269.txt-2252-64,Undecidable,"His code name in his younger days was Maxim. || "" Why, then, if I must answer truly -- perhaps, I have, "" replied Hope, looking, in spite of herself, as archly as the mischievous little god, when he sees one of his own arrows trembling in the heart; "" set a thief to catch a thief, ' dear Esther, is an old maxim; and though I have never felt this nervous malady, yet, you know, I am skilled in the books that describe the symptoms, thanks to aunt Grafton's plentiful stock of romances and plays. """
Maxim_nf_1965_774205.txt-1654-7_maxim_fic_1860_9168.txt-360-3,Undecidable,"if Russia is fulfilling her part of Maxim Litvinov's prediction to President Roosevelt that Russia would move toward the || His oft repeated maxim that if the first were not a boy the second ought to be, had prevailed at last, and Dombey had a son."
Multitudes_mag_1844_565335.txt-20-0_multitude_mag_1970_494684.txt-99-14,Distantly Related,"Multitudes in various communions are practicing an // 196 Something wanting to the World's Conversion. || He was, as Montgomery said of him, "" a triton among a multitude of minnows in the Western world. """
Multitudes_mag_1845_565455.txt-450-0_multitude_mag_1975_491479.txt-203-15,Closely Related,"Multitudes would seem to think that earth's great battle on this subject has been fought, and it only || The land surrounding the Kansas City International Airport for 100 square miles, encompassing a multitude of communities, counties and the two states, is zoned according to a master plan. """
Multitudes_mag_1845_565455.txt-450-0_multitudes_mag_1989_328181.txt-2-36,Identical,"Multitudes would seem to think that earth's great battle on this subject has been fought, and it only || Included is his Russia, the Soul of the People, symbolic of Russia's historical spiritual quest, depicting the religious philosopher Vladimir Solovyov and Leo Tolstoy walking along the banks of the Volga among multitudes of Russian people of different epochs."
Ounce_nf_1850_747863.txt-2462-4_ounce_nf_1833_747505.txt-2334-62,Identical,"Eighteen Ounce, Twenty Ounce Pippin, erroneously.) || In the third year of Q, ueen Anne, an attempt was made to put an end to this confusion, by a Royal Proclamation and act of Parliament, fixing the plantation pound at two ounces sixteen pennyweights sixteen grains of silver, of the fineness of common pieces of eight, at six shillings and ten pence half-penny per ounce; but, from various causes, the act proved effective in Barbadoes only."
Ounce_nf_1850_747863.txt-2462-4_ounces_news_1996_658424.txt-67-50,Identical,"Eighteen Ounce, Twenty Ounce Pippin, erroneously.) || Chick Pea and Feta Salad DRESSING: 1 tablespoon canola oil 1 tablespoon tomato juice 2 teaspoons ketchup 2 teaspoons red wine vinegar Dash salt Dash Worcestershire sauce Dash Tabasco sauce SALAD: 1 15-ounce can chick peas (garbanzo beans), drained 1 medium tomato, chopped 2 ounces Feta cheese, crumbled 1/4 cup green onions, chopped 2 tablespoons fresh parsley, chopped Combine all dressing ingredients."
Ounce_nf_1850_747863.txt-2462-4_ounces_news_2005_623926.txt-191-27,Identical,"Eighteen Ounce, Twenty Ounce Pippin, erroneously.) || halved and sliced 4 cloves garlic, minced 2 tablespoons chopped fresh rosemary 4 pounds beef brisket, trimmed of fat Salt and pepper to taste 6 ounces portobello mushrooms, thickly sliced, then cut in thirds 1 cup dried cranberries INSTRUCTIONS: Preheat oven to 300."
PROPS_mag_2003_416114.txt-82-0_props_news_1961_721889.txt-53-4,Undecidable,PROPS: A little extra beef in the flex eliminates tip and tail flop. || they hope the higher props will keep market prices at a profitable level.
PROPS_mag_2003_416114.txt-82-0_props_news_1987_670537.txt-1-10,Closely Related,"PROPS: A little extra beef in the flex eliminates tip and tail flop. || They bring their visions to market through a welter of props and egos, actors and bankers that a mere wordmonger would be overwhelmed by."
PROPS_mag_2005_423713.txt-4-0_PROPS_mag_2006_386389.txt-71-0,Undecidable,PROPS: Perfect all-mountain ski for the skier who spends a lot of time making arcs. || PROPS: Torsional stiffness creates a race-stock feel in big sweeping arcs.
PROPS_mag_2005_423713.txt-4-0_Prop_news_1994_620080.txt-34-15,Undecidable,"PROPS: Perfect all-mountain ski for the skier who spends a lot of time making arcs. || Even before the ink is dry, independent analysts are projecting huge budget shortfalls if Prop."
PROPS_mag_2006_386389.txt-5-0_props_fic_1969_781999.txt-7587-7,Undecidable,"PROPS: A blast going fast, but you can feather it into slow turns too. || Almost lost in the shadows were domestic props and stacks of stage scenery."
PROPS_mag_2006_386389.txt-71-0_prop_fic_1831_8376.txt-4413-52,Undecidable,"PROPS: Torsional stiffness creates a race-stock feel in big sweeping arcs. || T was evening; and the lamp, Set near, shone full upon her placid face, Its snowy white illuming, while they stood Gazing as on her loveliness in sleep, The enfeebled mother on the father's arm Heavily hanging, like the slender flower On its firm prop, when loaded down with rain Or morning dew."
PROPS_mag_2006_386389.txt-71-0_prop_mag_1846_555367.txt-455-36,Undecidable,"PROPS: Torsional stiffness creates a race-stock feel in big sweeping arcs. || A portion of Europe, and ten of our own States, have been constrained to unsay what bad always been said before, and have tbrown away at once half the efficacy and the strongest prop of the honored institution."
Part_fic_1834_7252.txt-2209-0_part_nf_1844_747533.txt-338-15,Distantly Related,"Part of them belong to Lopez; let him come and herd them. ' || They doubtless fulfilled, more or less worthily, more or less faithfully, their part in the great drama of existence; they toiled, they suffered; /z/ by turns they became the victims of the craft, the power, the oppression of their fellows, and of the still more unrelenting domination of their own passions and propensities; and ' life's fitful fever o'er, they sleep well. '"
Part_mag_1983_323609.txt-21-4_part_nf_1855_748146.txt-2661-64,Undecidable,"The young Peer of Part I (rather monotonously played by Greg || I have found Naples in mourning for the young queen, without any thing like social amusements, or even social spirit without even St. Charles s Theatre, which is shut up, or the usual mildness and beauty of the climate; added to which, my bankers here have failed, and stripped me of a good sum of money; part of my establishment has been shipwrecked, and at the moment I am writing to you, reminiscences of yours come again upon me."
Part_nf_1983_774351.txt-763-6_part_fic_1975_648.txt-121-4,Distantly Related,"After examining the status of the Part 298 regulation, the firm advised Smith any change in Part 298 would probably be challenged in the courts. || I had dressed the part -- old trousers, a cap, and a sweater from which I had removed my college letter, McWhirter, who had supervised my preparations, and who had accompanied me to the wharf, had suggested that I omit my morning shave."
Part_nf_1983_774351.txt-763-6_part_fic_2008_36295.txt-71-28,Distantly Related,"After examining the status of the Part 298 regulation, the firm advised Smith any change in Part 298 would probably be challenged in the courts. || He was doing his fervent best and delivering each line with a high semi-professional finish, but there was no denying that he looked all wrong in the part of Alan Squiers -- squat and partly bald and all but unable to see without his glasses, which he'd refused to wear on stage."
