annotation_lbl,category,sentence
TIPS_mag_1999_407855.txt-38-23_tipped_nf_1851_747930.txt-2962-24,Unrelated,"muscles worked: buttocks, quadriceps and hamstrings sports applications: in-line skating, hiking, rock climbing, rowing, bicycling TRAINING TIPS * Inhale as you squat. || This is of the same height as the preceding, flowering at the same time; flowers much larger; one variety white, tipped with red; another yellow, tipped in the same way; all are easily cultivated in a rich, loamy soil."
TIPS_nf_1965_773954.txt-737-3_tip_fic_1965_10458.txt-2021-5,Unrelated,"TO SAVE $$$$$ TIPS ON MEN 'S AND BOYS ' SHIRTS 1. || look at me would certainly tip the tumble to ' Arry. """
TIPS_nf_1965_773954.txt-737-3_tip_mag_1992_395772.txt-56-17,Unrelated,TO SAVE $$$$$ TIPS ON MEN 'S AND BOYS ' SHIRTS 1. || Fishermen can lengthen the distance at which the lure remains at maximum depth by holding the rod tip low at the end of the retrieve.
TIPS_nf_1965_773954.txt-737-3_tipped_fic_1975_780110.txt-1409-15,Unrelated,"TO SAVE $$$$$ TIPS ON MEN 'S AND BOYS ' SHIRTS 1. || It was an arrow of the old days, feathered with red hawk tail and tipped with chipped quartz."
TIPS_nf_1965_773954.txt-737-3_tipped_nf_1851_747930.txt-2962-31,Unrelated,"TO SAVE $$$$$ TIPS ON MEN 'S AND BOYS ' SHIRTS 1. || This is of the same height as the preceding, flowering at the same time; flowers much larger; one variety white, tipped with red; another yellow, tipped in the same way; all are easily cultivated in a rich, loamy soil."
TIPS_nf_1965_773954.txt-737-3_tipping_fic_1835_5605.txt-2415-40,Unrelated,"TO SAVE $$$$$ TIPS ON MEN 'S AND BOYS ' SHIRTS 1. || It is then, when the "" grim-visaged "" ocean has "" smoothed his wrinkled front, "" -- when the winds of heaven are hushed to gentle airs, and the cloudless moon looks down upon the scene, tipping the crests of the lazy waves with silver, -- that the memory and imagination of the wanderer are busy; it is then that the scenes of childhood and of manhood -- the forms of friends, more loved because sundered from them by thousands of miles of water and land -- all rise before him in original freshness and beauty."
TIPS_nf_1965_773954.txt-737-3_tips_mag_1997_398795.txt-20-8,Identical,"TO SAVE $$$$$ TIPS ON MEN 'S AND BOYS ' SHIRTS 1. || Whichever tether you choose, keep these safety tips in mind: To avoid the risk of strangulation, never leave your child unattended when he's wearing the contraption."
TIP_mag_2006_398898.txt-37-0_tip_fic_1838_7250.txt-1616-53,Distantly Related,"TIP Invest in a few solid shirts, a cashmere V-neck, and a textured cardigan. || It's smashing work, but it won't do for you, Spooney; you're little, black-muzzled, queer in the legs, and have got a cold; nature and sleeping with the windows open have done wonders in making you fit for the hintellectuals, and you shall tip ' em the sentimental in Hamlet. """
TIP_mag_2006_398898.txt-37-0_tip_mag_2000_412569.txt-3-14,Unrelated,"TIP Invest in a few solid shirts, a cashmere V-neck, and a textured cardigan. || Included are all the standards (speed, average speed, maximum speed, tip distance, odometer, auto stop/start timer, average speed indicator and clock)."
TIP_mag_2006_398898.txt-37-0_tipped_mag_2005_397558.txt-67-28,Unrelated,"TIP Invest in a few solid shirts, a cashmere V-neck, and a textured cardigan. || The b'hoys had a "" rolling gait "" and "" surly manner, "" wrote one historian, adding that they usually wore a "" shiny stovepipe hat tipped over the forehead, soap-locks plastered flat."
TWIST_fic_1961_12930.txt-399-14_twist_fic_1968_10498.txt-1883-3,Distantly Related,"-- DONNO WHETHER TO LAUGH OR CRY, JES KNOW I WANT-ER DO THE TWIST! || I twist and twist, but I can't."
TWIST_fic_1961_12930.txt-399-14_twist_fic_1990_14132.txt-719-10,Unrelated,"-- DONNO WHETHER TO LAUGH OR CRY, JES KNOW I WANT-ER DO THE TWIST! || Got to drop down to ' em on a hemp twist ladder far as it takes."
TWIST_fic_1961_12930.txt-399-14_twist_nf_1827_747521.txt-840-21,Unrelated,"-- DONNO WHETHER TO LAUGH OR CRY, JES KNOW I WANT-ER DO THE TWIST! || Suppose that y o is the distance you intend the centre of the scroll to be from the beginning of the twist; from o draw p perpendicular to o G on 0, with the distance o G, make the quarter of a circle,?"
TWIST_fic_1961_12930.txt-399-14_twist_nf_1844_747892.txt-136-21,Unrelated,"-- DONNO WHETHER TO LAUGH OR CRY, JES KNOW I WANT-ER DO THE TWIST! || They are all very easily propagated by layering in July: give the shoot of the present year's growth a twist, and then bury the twisted part six inches under ground; in November it will be well rooted, and can then be cut oif and transplanted in any desired situation; the tasteful husbandman may thus cover every unsightly fence rail."
Tip_fic_1815_8679.txt-689-1_TIPPING_mag_2006_398384.txt-314-7,Closely Related,"Soldier Tip us the glass first, dye see, I like no song, that goes by wind alone, so let us || LET THEM EAT CO2 THE NATURE OF TIPPING POINTS is that they happen dizzyingly fast."
Tip_fic_1815_8679.txt-689-1_tipped_fic_1851_746.txt-9276-19,Unrelated,"Soldier Tip us the glass first, dye see, I like no song, that goes by wind alone, so let us || The parted mouth of Tashtego revealed his shark-white teeth, which strangely gleamed as if they too had been tipped by corpusants; while lit up by the preternatural light,"
Tip_fic_1833_7239.txt-2507-11_tipped_fic_1819_8009.txt-1059-48,Unrelated,"Why,... hesitating... why -- a -- a -- Tip him a fee Middleton, said Gage in a whisper. || Thus -- thus the ravisher went forth; Like meteors o'er the cloudy north: Thus -- thus the desperate boy went down, In splendour o'er the mountain's brown: His vestment streaming far behind, And glittering in the rushing wind: His dancing plumage tipped with light, Like eaglets in their loftiest flight -- As now he darted on the sight, And met the sun's last rays: -- Now hidden in the forest shade -- Emerging now -- and now betrayed By plumes that in the sunset played; And robe that seemed to blaze!"
Tip_fic_1833_7239.txt-2507-11_tipping_fic_1853_3465.txt-1988-14,Unrelated,"Why,... hesitating... why -- a -- a -- Tip him a fee Middleton, said Gage in a whisper. || Well, I went back with the beer, and just as Bridget was tipping the glass up to her thick lips, Jim bounded behind her like a panther, and held her arms tight while I took little Biddy and scampered into the house."
Tip_fic_1833_7239.txt-2507-11_tips_mag_1997_398795.txt-20-8,Unrelated,"Why,... hesitating... why -- a -- a -- Tip him a fee Middleton, said Gage in a whisper. || Whichever tether you choose, keep these safety tips in mind: To avoid the risk of strangulation, never leave your child unattended when he's wearing the contraption."
Tip_fic_1844_7081.txt-1439-0_TIPPED_news_1967_726294.txt-24-0,Unrelated,"Tip us a sixpenny then, Miss, and no blarney. ' || TIPPED BY A CABBIE To THE EDITOR: I hasten to correct a wrong impression that the letter of John Rentauk might have left."
Tip_fic_1844_7081.txt-1439-0_Tip_news_2004_635173.txt-48-0,Unrelated,"Tip us a sixpenny then, Miss, and no blarney. ' || Tip: If you want to avoid the weekend lines, try to get to Rip's before 7 p.m."
Tip_fic_1844_7081.txt-1439-0_tip_fic_1851_746.txt-4519-42,Unrelated,"Tip us a sixpenny then, Miss, and no blarney. ' || vast swells of the omnipotent sea; the surging, hollow roar they made, as they rolled along the eight gunwales, like gigantic bowls in a boundless bowling-green; the brief suspended agony of the boat, as it would tip for an instant on the knife-like edge of the sharper waves, that almost seemed threatening to cut it in two; the sudden profound dip into the watery glens and hollows; the keen spurrings and goadings to gain the top of the opposite hill; the headlong, sled-like slide down its other side; -- all these, with the cries of the headsmen and harpooneers, and the shuddering gasps of the oarsmen, with the wondrous sight of the ivory Pequod bearing down upon her boats with outstretched sails, like a wild hen after her screaming brood; -- all this was thrilling."
Tip_fic_1844_7081.txt-1439-0_tipped_fic_1834_2652.txt-2205-26,Unrelated,"Tip us a sixpenny then, Miss, and no blarney. ' || The words of peace which they had just heard seemed to have availed them but little, for every brow was blackened, and every tongue tipped with oaths and execrations."
Tip_fic_1844_7081.txt-1439-0_tipped_fic_1843_7116.txt-400-18,Unrelated,"Tip us a sixpenny then, Miss, and no blarney. ' || -- The moon was in its western field, white and clear as silver, with which it tipped the bursting waves."
Tip_fic_1844_7081.txt-1439-0_tipped_fic_1851_746.txt-9276-19,Unrelated,"Tip us a sixpenny then, Miss, and no blarney. ' || The parted mouth of Tashtego revealed his shark-white teeth, which strangely gleamed as if they too had been tipped by corpusants; while lit up by the preternatural light,"
Tip_fic_1844_7081.txt-1439-0_tipped_nf_1854_750818.txt-3005-11,Unrelated,"Tip us a sixpenny then, Miss, and no blarney. ' || Another loved the Spaniards because they had given him a stick tipped with silver."
Tip_fic_1844_7081.txt-1439-0_tipping_fic_1853_3465.txt-1988-14,Unrelated,"Tip us a sixpenny then, Miss, and no blarney. ' || Well, I went back with the beer, and just as Bridget was tipping the glass up to her thick lips, Jim bounded behind her like a panther, and held her arms tight while I took little Biddy and scampered into the house."
Tip_fic_1846_8819.txt-1554-0_tipping_fic_1853_3465.txt-1988-14,Unrelated,"Tip us your bone, says I, and make yourself welcome. || Well, I went back with the beer, and just as Bridget was tipping the glass up to her thick lips, Jim bounded behind her like a panther, and held her arms tight while I took little Biddy and scampered into the house."
Tip_fic_1846_8819.txt-1554-0_tipping_news_2004_648944.txt-1-12,Unrelated,"Tip us your bone, says I, and make yourself welcome. || teams were supposed to lay prostrate before the Los Angeles Lakers, tipping their hats to Karl Malone and Gary Payton for surrendering millions of dollars for a chance at a title, and to Coach Phil Jackson for winning a record 10th championship."
Tip_fic_1854_7839.txt-1455-0_tipped_fic_1972_780105.txt-2753-1,Closely Related,"Tip over the salt, and the fat's in || He tipped her head back, forcing the potion down. """
Tip_mag_1999_403996.txt-20-0_Tips_mag_1998_401608.txt-13-26,Identical,"Tip: Some riders like to tilt the nose of the saddle down slightly (1-2 degrees) to avoid numbness in the nether regions. || If it's cramping your taskbar, check out alternatives for getting to the desktop (see "" Better Ways to Your Desktop, "" Windows Tips, June, page 285)."
Tip_mag_1999_403996.txt-20-0_tipped_fic_1849_8065.txt-361-27,Unrelated,"Tip: Some riders like to tilt the nose of the saddle down slightly (1-2 degrees) to avoid numbness in the nether regions. || His jests, unlike some jests that we might name, Had nothing in them of a mouldy savor; But fresh, and apt, and tipped with point they came, To put grim Melancholy out of favor; To drive Imposture to his den of shame, To scourge Pretence, and make true Merit braver: So that you granted, after you had laughed, Though Wit had feathered, Truth had barbed the shaft."
Tip_mag_1999_403996.txt-20-0_tipped_fic_1850_7953.txt-1479-29,Unrelated,"Tip: Some riders like to tilt the nose of the saddle down slightly (1-2 degrees) to avoid numbness in the nether regions. || Of my pearls, coming down, I will form thee a crown, To encircle thy brow young and fair; Every leaf on thy stem Shall be tipped with a gem, Every bud sparkling diamonds shall wear."
Tip_mag_1999_403996.txt-20-0_tipping_fic_1835_5605.txt-2415-40,Unrelated,"Tip: Some riders like to tilt the nose of the saddle down slightly (1-2 degrees) to avoid numbness in the nether regions. || It is then, when the "" grim-visaged "" ocean has "" smoothed his wrinkled front, "" -- when the winds of heaven are hushed to gentle airs, and the cloudless moon looks down upon the scene, tipping the crests of the lazy waves with silver, -- that the memory and imagination of the wanderer are busy; it is then that the scenes of childhood and of manhood -- the forms of friends, more loved because sundered from them by thousands of miles of water and land -- all rise before him in original freshness and beauty."
